# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_electron
# 17 Ntot_solar_electron
# 18 Zavg_solar_electron
# 19 Ukin_solar_electron
# 20 Urad_solar_electron
# 21 Dens_solar_ion
# 22 Ntot_solar_ion
# 23 Zavg_solar_ion
# 24 Ukin_solar_ion
# 25 Urad_solar_ion
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    2.550e+01    4.580e-02    5.183e-03    1.132e-01    1.080e-01    8.077e-02    0.000e+00    0.000e+00    3.239e-02    3.270e-02     0.000e+00     9.023e-02   -5.633e-03     0.000e+00     0.000e+00            1.537e+02            5.882e+06           -1.000e+00            1.898e-02            0.000e+00       1.734e+02       6.639e+06       1.000e+00       6.179e-02       0.000e+00    6.822e-04    1.347e-04    1.329e-04    3.173e-03    2.742e-02    8.495e-04   -2.465e-01      1034053    4.385e-01      1051893   -2.389e-01      1024235    2.216e-01      1022100   -2.229e-01      1010498    2.254e-01      1022673   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.161e+00         8901   -7.216e+00      1042220    6.306e+00      1046606   -6.499e+00      1028619    7.652e+00      1021113   -5.587e+00      1023752    9.496e+00      1043158   -7.142e+01      1006285    1.636e+03      1041697   -2.224e-03   -2.685e-07   -1.637e-04   -8.606e-09   -5.028e-03   -1.882e-06    1.346e-03   -3.131e-07   -1.586e-04    6.553e-09    5.966e-04   -6.310e-07
    2.555e+01    4.583e-02    5.192e-03    1.133e-01    1.081e-01    8.089e-02    0.000e+00    0.000e+00    3.238e-02    3.277e-02     0.000e+00     9.042e-02   -5.645e-03     0.000e+00     0.000e+00            1.539e+02            5.890e+06           -1.000e+00            1.898e-02            0.000e+00       1.736e+02       6.646e+06       1.000e+00       6.191e-02       0.000e+00    6.757e-04    1.345e-04    1.321e-04    3.173e-03    2.741e-02    8.506e-04   -2.457e-01      1042163    4.324e-01      1051893   -2.144e-01      1029671    2.478e-01      1026510   -2.104e-01      1006907    2.247e-01      1030847   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.361e+00      1042124    5.800e+00      1043769   -6.545e+00      1026923    6.308e+00      1025695   -6.012e+00      1017609    8.621e+00      1034078   -8.710e+01      1006563    1.626e+03      1041697   -2.227e-03   -1.986e-07   -1.638e-04   -9.698e-09   -5.047e-03   -1.899e-06    1.349e-03   -3.035e-07   -1.587e-04    5.339e-09    6.029e-04   -5.984e-07
    2.560e+01    4.589e-02    5.204e-03    1.134e-01    1.082e-01    8.100e-02    0.000e+00    0.000e+00    3.238e-02    3.285e-02     0.000e+00     9.061e-02   -5.657e-03     0.000e+00     0.000e+00            1.541e+02            5.897e+06           -1.000e+00            1.901e-02            0.000e+00       1.739e+02       6.654e+06       1.000e+00       6.199e-02       0.000e+00    6.798e-04    1.345e-04    1.316e-04    3.173e-03    2.741e-02    8.497e-04   -2.300e-01      1040550    4.372e-01      1061493   -2.433e-01      1027296    2.388e-01      1021460   -2.468e-01      1024174    2.169e-01      1020470   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.164e+00      1043745    6.173e+00      1045935   -6.909e+00      1017022    6.250e+00      1030707   -6.084e+00       993337    9.241e+00      1037369   -7.338e+01       986090    1.632e+03      1036589   -2.229e-03   -2.347e-07   -1.638e-04   -7.381e-09   -5.066e-03   -1.871e-06    1.352e-03   -2.896e-07   -1.587e-04    2.442e-09    6.090e-04   -6.012e-07
    2.566e+01    4.599e-02    5.220e-03    1.135e-01    1.083e-01    8.112e-02    0.000e+00    0.000e+00    3.238e-02    3.292e-02     0.000e+00     9.080e-02   -5.668e-03     0.000e+00     0.000e+00            1.543e+02            5.905e+06           -1.000e+00            1.905e-02            0.000e+00       1.741e+02       6.662e+06       1.000e+00       6.208e-02       0.000e+00    6.787e-04    1.364e-04    1.333e-04    3.173e-03    2.741e-02    8.488e-04   -2.308e-01      1042526    4.236e-01      1051766   -2.677e-01      1030707    2.751e-01      1022228   -2.453e-01      1020721    2.395e-01      1022101   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.481e+00      1043287    6.986e+00      1046411   -6.039e+00      1018637    6.244e+00      1030319   -5.458e+00       993042    8.821e+00      1034318   -7.682e+01       985184    1.647e+03      1036589   -2.231e-03   -2.070e-07   -1.639e-04   -3.443e-09   -5.084e-03   -1.898e-06    1.354e-03   -2.610e-07   -1.587e-04    1.983e-09    6.154e-04   -6.725e-07
    2.571e+01    4.606e-02    5.233e-03    1.136e-01    1.084e-01    8.123e-02    0.000e+00    0.000e+00    3.238e-02    3.300e-02     0.000e+00     9.099e-02   -5.680e-03     0.000e+00     0.000e+00            1.545e+02            5.912e+06           -1.000e+00            1.905e-02            0.000e+00       1.742e+02       6.670e+06       1.000e+00       6.219e-02       0.000e+00    6.828e-04    1.346e-04    1.326e-04    3.173e-03    2.741e-02    8.492e-04   -2.263e-01      1041467    4.339e-01      1060078   -2.198e-01      1022270    2.089e-01      1030180   -2.313e-01      1030847    2.148e-01      1024920   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.825e+00      1042526    6.931e+00      1042036   -6.161e+00      1019045    6.447e+00      1029575   -5.777e+00       992209    8.602e+00      1045202   -7.605e+01      1000638    1.648e+03      1036589   -2.233e-03   -1.978e-07   -1.639e-04   -8.607e-10   -5.104e-03   -1.930e-06    1.357e-03   -3.112e-07   -1.588e-04    2.975e-09    6.226e-04   -7.710e-07
    2.576e+01    4.609e-02    5.241e-03    1.137e-01    1.085e-01    8.136e-02    0.000e+00    0.000e+00    3.237e-02    3.307e-02     0.000e+00     9.117e-02   -5.690e-03     0.000e+00     0.000e+00            1.547e+02            5.920e+06           -1.000e+00            1.907e-02            0.000e+00       1.745e+02       6.678e+06       1.000e+00       6.229e-02       0.000e+00    6.770e-04    1.337e-04    1.316e-04    3.173e-03    2.741e-02    8.491e-04   -2.328e-01      1042036    4.377e-01      1052022   -2.104e-01      1019161    2.106e-01      1019290   -2.380e-01      1007160    2.034e-01      1028701   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.702e+00      1037459    6.419e+00      1033410   -5.453e+00      1010087    5.636e+00      1026800   -5.772e+00       994108    8.911e+00      1039693   -8.669e+01      1004998    1.638e+03      1043887   -2.235e-03   -2.149e-07   -1.639e-04   -7.487e-10   -5.123e-03   -1.834e-06    1.361e-03   -3.494e-07   -1.588e-04    4.760e-09    6.305e-04   -8.178e-07
    2.582e+01    4.615e-02    5.254e-03    1.138e-01    1.086e-01    8.147e-02    0.000e+00    0.000e+00    3.238e-02    3.315e-02     0.000e+00     9.136e-02   -5.699e-03     0.000e+00     0.000e+00            1.549e+02            5.927e+06           -1.000e+00            1.911e-02            0.000e+00       1.747e+02       6.685e+06       1.000e+00       6.236e-02       0.000e+00    6.765e-04    1.361e-04    1.321e-04    3.173e-03    2.741e-02    8.492e-04   -2.255e-01      1046602    4.309e-01      1060335   -2.269e-01      1025586    2.281e-01      1022100   -2.054e-01      1022670    2.303e-01      1026879   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.143e+00      1046110    6.597e+00      1040030   -5.998e+00      1017543    6.696e+00      1028644   -5.662e+00      1007160    9.256e+00      1034317   -8.213e+01      1001824    1.649e+03      1042159   -2.237e-03   -2.141e-07   -1.639e-04   -2.167e-10   -5.141e-03   -1.783e-06    1.364e-03   -3.319e-07   -1.588e-04    4.377e-09    6.384e-04   -7.687e-07
    2.587e+01    4.624e-02    5.270e-03    1.140e-01    1.087e-01    8.159e-02    0.000e+00    0.000e+00    3.238e-02    3.323e-02     0.000e+00     9.155e-02   -5.708e-03     0.000e+00     0.000e+00            1.551e+02            5.935e+06           -1.000e+00            1.912e-02            0.000e+00       1.749e+02       6.693e+06       1.000e+00       6.246e-02       0.000e+00    6.792e-04    1.345e-04    1.326e-04    3.174e-03    2.741e-02    8.498e-04   -2.251e-01      1043951    4.542e-01      1055604   -2.359e-01      1026600    2.129e-01      1020186   -2.273e-01      1023700    2.313e-01      1027359   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.329e+00      1043979    6.724e+00      1038648   -6.768e+00      1026643    5.608e+00      1026374   -5.095e+00      1007721    7.820e+00      1017799   -8.643e+01       992913    1.645e+03      1039220   -2.240e-03   -1.856e-07   -1.639e-04   -6.135e-10   -5.159e-03   -1.849e-06    1.368e-03   -3.847e-07   -1.589e-04    2.866e-09    6.457e-04   -6.909e-07
    2.592e+01    4.629e-02    5.281e-03    1.141e-01    1.088e-01    8.171e-02    0.000e+00    0.000e+00    3.237e-02    3.330e-02     0.000e+00     9.174e-02   -5.719e-03     0.000e+00     0.000e+00            1.553e+02            5.943e+06           -1.000e+00            1.914e-02            0.000e+00       1.751e+02       6.701e+06       1.000e+00       6.258e-02       0.000e+00    6.742e-04    1.342e-04    1.320e-04    3.174e-03    2.741e-02    8.499e-04   -2.557e-01      1038648    4.900e-01      1055604   -2.238e-01      1022099    2.468e-01      1018916   -2.141e-01      1019225    2.178e-01      1027262   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.165e+00      1043796    6.601e+00      1035814   -6.255e+00      1022563    7.454e+00      1025673   -5.389e+00       986154    8.153e+00      1037889   -7.442e+01       991385    1.670e+03      1043887   -2.242e-03   -2.549e-07   -1.640e-04   -3.009e-09   -5.177e-03   -1.913e-06    1.371e-03   -2.284e-07   -1.589e-04    3.535e-09    6.526e-04   -6.907e-07
    2.598e+01    4.634e-02    5.292e-03    1.142e-01    1.089e-01    8.183e-02    0.000e+00    0.000e+00    3.237e-02    3.338e-02     0.000e+00     9.193e-02   -5.732e-03     0.000e+00     0.000e+00            1.555e+02            5.951e+06           -1.000e+00            1.916e-02            0.000e+00       1.753e+02       6.709e+06       1.000e+00       6.266e-02       0.000e+00    6.749e-04    1.357e-04    1.327e-04    3.173e-03    2.740e-02    8.498e-04   -2.323e-01      1035733    4.328e-01      1055604   -2.222e-01      1030057    2.380e-01      1020171   -2.097e-01      1019801    2.321e-01      1026858   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.702e+00      1044569    6.521e+00      1034945   -6.643e+00      1018208    5.669e+00      1025416   -5.883e+00      1024652    8.740e+00      1033800   -9.040e+01       987356    1.643e+03      1043887   -2.244e-03   -2.215e-07   -1.640e-04   -4.648e-09   -5.197e-03   -1.949e-06    1.372e-03   -1.133e-07   -1.590e-04    5.195e-09    6.598e-04   -7.346e-07
    2.603e+01    4.642e-02    5.306e-03    1.143e-01    1.090e-01    8.195e-02    0.000e+00    0.000e+00    3.237e-02    3.345e-02     0.000e+00     9.212e-02   -5.744e-03     0.000e+00     0.000e+00            1.557e+02            5.959e+06           -1.000e+00            1.920e-02            0.000e+00       1.755e+02       6.717e+06       1.000e+00       6.275e-02       0.000e+00    6.737e-04    1.349e-04    1.340e-04    3.173e-03    2.740e-02    8.499e-04   -2.167e-01      1037799    4.216e-01      1056813   -2.191e-01      1030457    2.110e-01      1021520   -2.040e-01      1038512    2.087e-01      1019855   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.333e+00      1033952    6.657e+00      1039164   -6.626e+00      1026322    6.722e+00      1028310   -5.377e+00       979940    9.073e+00      1020243   -7.689e+01      1006950    1.646e+03      1042159   -2.246e-03   -1.278e-07   -1.640e-04   -7.531e-09   -5.216e-03   -1.903e-06    1.374e-03   -3.211e-07   -1.590e-04    5.299e-09    6.673e-04   -7.479e-07
    2.609e+01    4.649e-02    5.320e-03    1.144e-01    1.091e-01    8.206e-02    0.000e+00    0.000e+00    3.237e-02    3.352e-02     0.000e+00     9.231e-02   -5.753e-03     0.000e+00     0.000e+00            1.559e+02            5.967e+06           -1.000e+00            1.921e-02            0.000e+00       1.757e+02       6.724e+06       1.000e+00       6.286e-02       0.000e+00    6.797e-04    1.344e-04    1.320e-04    3.173e-03    2.740e-02    8.501e-04   -2.524e-01      1041626    4.276e-01      1058541   -2.497e-01      1028310    2.460e-01      1003988   -2.199e-01      1001872    2.211e-01      1027505   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.241e+00      1036626    7.112e+00      1033882   -6.197e+00      1017539    6.485e+00      1028114   -7.043e+00      1024523    8.288e+00      1045453   -7.744e+01       970432    1.650e+03      1042159   -2.248e-03   -1.858e-07   -1.641e-04   -7.633e-09   -5.235e-03   -1.896e-06    1.378e-03   -4.322e-07   -1.591e-04    5.474e-09    6.746e-04   -7.529e-07
    2.614e+01    4.654e-02    5.331e-03    1.145e-01    1.092e-01    8.218e-02    0.000e+00    0.000e+00    3.236e-02    3.360e-02     0.000e+00     9.250e-02   -5.764e-03     0.000e+00     0.000e+00            1.561e+02            5.974e+06           -1.000e+00            1.922e-02            0.000e+00       1.759e+02       6.732e+06       1.000e+00       6.296e-02       0.000e+00    6.744e-04    1.357e-04    1.326e-04    3.173e-03    2.740e-02    8.498e-04   -2.322e-01      1035289    4.209e-01      1054288   -2.269e-01      1009961    2.096e-01      1022610   -2.452e-01      1028675    2.170e-01      1025328   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.510e+00      1041625    6.830e+00      1033882   -6.435e+00      1017551    6.594e+00      1023772   -6.699e+00      1017609    8.810e+00      1043660   -7.267e+01       989026    1.664e+03      1042159   -2.250e-03   -1.999e-07   -1.642e-04   -5.742e-09   -5.255e-03   -2.024e-06    1.382e-03   -3.137e-07   -1.591e-04    5.184e-09    6.821e-04   -7.466e-07
    2.619e+01    4.659e-02    5.342e-03    1.147e-01    1.093e-01    8.229e-02    0.000e+00    0.000e+00    3.236e-02    3.368e-02     0.000e+00     9.269e-02   -5.777e-03     0.000e+00     0.000e+00            1.563e+02            5.982e+06           -1.000e+00            1.926e-02            0.000e+00       1.761e+02       6.740e+06       1.000e+00       6.304e-02       0.000e+00    6.746e-04    1.346e-04    1.338e-04    3.173e-03    2.740e-02    8.493e-04   -2.461e-01      1040758    4.355e-01      1054707   -2.161e-01      1026324    2.419e-01       990218   -2.400e-01      1011624    2.254e-01      1019854   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.160e+00         8901   -6.051e+00      1039761    6.533e+00      1041428   -6.776e+00      1019304    5.873e+00      1025610   -6.159e+00       988996    8.867e+00      1029445   -8.334e+01       989507    1.648e+03      1033768   -2.252e-03   -2.077e-07   -1.642e-04   -5.989e-09   -5.276e-03   -2.075e-06    1.385e-03   -2.311e-07   -1.592e-04    5.524e-09    6.892e-04   -6.714e-07
    2.625e+01    4.668e-02    5.357e-03    1.148e-01    1.094e-01    8.242e-02    0.000e+00    0.000e+00    3.236e-02    3.375e-02     0.000e+00     9.288e-02   -5.789e-03     0.000e+00     0.000e+00            1.565e+02            5.990e+06           -1.000e+00            1.928e-02            0.000e+00       1.763e+02       6.748e+06       1.000e+00       6.313e-02       0.000e+00    6.757e-04    1.351e-04    1.324e-04    3.173e-03    2.739e-02    8.498e-04   -2.380e-01      1041955    4.337e-01      1055604   -2.269e-01      1002906    2.403e-01      1022396   -2.053e-01      1022875    2.387e-01      1018165   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.935e+00      1033406    6.407e+00      1034976   -5.744e+00      1022097    6.684e+00      1021849   -5.701e+00       988752    9.592e+00      1038420   -8.598e+01       997933    1.641e+03      1040808   -2.254e-03   -2.002e-07   -1.643e-04   -4.143e-09   -5.295e-03   -1.921e-06    1.387e-03   -2.090e-07   -1.592e-04    6.316e-09    6.959e-04   -6.620e-07
    2.630e+01    4.672e-02    5.368e-03    1.149e-01    1.095e-01    8.253e-02    0.000e+00    0.000e+00    3.235e-02    3.383e-02     0.000e+00     9.307e-02   -5.801e-03     0.000e+00     0.000e+00            1.567e+02            5.998e+06           -1.000e+00            1.929e-02            0.000e+00       1.765e+02       6.755e+06       1.000e+00       6.325e-02       0.000e+00    6.718e-04    1.365e-04    1.333e-04    3.173e-03    2.739e-02    8.497e-04   -2.422e-01      1045740    4.245e-01      1055961   -2.029e-01       989225    2.135e-01      1026337   -2.172e-01      1024550    2.311e-01      1025605   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.316e+00      1042397    7.081e+00      1047414   -6.417e+00      1020042    6.236e+00      1023327   -5.424e+00       988752    8.865e+00      1027136   -8.288e+01       985196    1.649e+03      1043054   -2.256e-03   -2.943e-07   -1.643e-04   -2.576e-09   -5.313e-03   -1.760e-06    1.390e-03   -3.148e-07   -1.593e-04    5.486e-09    7.030e-04   -7.369e-07
    2.635e+01    4.677e-02    5.378e-03    1.150e-01    1.096e-01    8.265e-02    0.000e+00    0.000e+00    3.235e-02    3.390e-02     0.000e+00     9.326e-02   -5.811e-03     0.000e+00     0.000e+00            1.569e+02            6.006e+06           -1.000e+00            1.932e-02            0.000e+00       1.767e+02       6.763e+06       1.000e+00       6.333e-02       0.000e+00    6.716e-04    1.347e-04    1.337e-04    3.173e-03    2.739e-02    8.487e-04   -2.285e-01      1045740    4.208e-01      1061708   -2.256e-01      1021523    2.290e-01      1027928   -2.027e-01      1042968    2.048e-01      1025457   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -5.991e+00      1043641    8.662e+00      1034559   -6.773e+00      1019023    5.684e+00      1022142   -5.783e+00      1012014    8.316e+00      1038930   -7.917e+01       988730    1.637e+03      1043054   -2.260e-03   -3.108e-07   -1.644e-04   -3.414e-09   -5.331e-03   -1.737e-06    1.393e-03   -3.493e-07   -1.593e-04    4.400e-09    7.106e-04   -7.767e-07
    2.641e+01    4.685e-02    5.393e-03    1.151e-01    1.097e-01    8.278e-02    0.000e+00    0.000e+00    3.235e-02    3.397e-02     0.000e+00     9.345e-02   -5.821e-03     0.000e+00     0.000e+00            1.571e+02            6.014e+06           -1.000e+00            1.936e-02            0.000e+00       1.769e+02       6.771e+06       1.000e+00       6.342e-02       0.000e+00    6.703e-04    1.352e-04    1.318e-04    3.174e-03    2.739e-02    8.490e-04   -2.508e-01      1041698    4.349e-01      1058544   -2.101e-01      1020084    2.332e-01      1039260   -2.141e-01      1023904    2.459e-01      1018164   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.160e+00         8901   -6.122e+00      1047113    6.890e+00      1035750   -6.172e+00      1020589    5.827e+00      1044208   -5.255e+00       973264    8.591e+00      1043148   -7.100e+01       984409    1.656e+03      1036589   -2.263e-03   -2.476e-07   -1.644e-04   -3.990e-09   -5.349e-03   -1.822e-06    1.397e-03   -3.642e-07   -1.594e-04    4.218e-09    7.178e-04   -6.638e-07
    2.646e+01    4.693e-02    5.408e-03    1.152e-01    1.098e-01    8.289e-02    0.000e+00    0.000e+00    3.236e-02    3.405e-02     0.000e+00     9.364e-02   -5.832e-03     0.000e+00     0.000e+00            1.573e+02            6.021e+06           -1.000e+00            1.936e-02            0.000e+00       1.771e+02       6.779e+06       1.000e+00       6.353e-02       0.000e+00    6.763e-04    1.364e-04    1.342e-04    3.174e-03    2.739e-02    8.500e-04   -2.631e-01      1041712    4.412e-01      1057141   -2.169e-01      1029924    2.118e-01      1019204   -2.156e-01      1025329    2.008e-01      1022606   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.829e+00      1034540    6.352e+00      1036376   -6.342e+00      1023018    6.280e+00      1023040   -5.379e+00       988846    9.408e+00      1018164   -8.031e+01       986137    1.660e+03      1043054   -2.264e-03   -1.378e-07   -1.644e-04   -3.782e-09   -5.368e-03   -1.900e-06    1.400e-03   -2.993e-07   -1.594e-04    2.837e-09    7.234e-04   -5.026e-07
    2.651e+01    4.697e-02    5.418e-03    1.154e-01    1.099e-01    8.301e-02    0.000e+00    0.000e+00    3.235e-02    3.412e-02     0.000e+00     9.383e-02   -5.844e-03     0.000e+00     0.000e+00            1.575e+02            6.029e+06           -1.000e+00            1.938e-02            0.000e+00       1.773e+02       6.787e+06       1.000e+00       6.363e-02       0.000e+00    6.703e-04    1.352e-04    1.332e-04    3.174e-03    2.738e-02    8.492e-04   -2.547e-01      1035765    4.320e-01      1061622   -2.441e-01      1037841    2.222e-01      1018284   -2.374e-01      1024090    2.351e-01      1026068   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.380e+00      1046194    6.761e+00      1039130   -6.167e+00      1022995    6.236e+00      1024948   -5.462e+00       973872    8.175e+00      1027664   -8.681e+01      1007663    1.677e+03      1043054   -2.265e-03   -1.065e-07   -1.645e-04   -4.085e-09   -5.387e-03   -1.948e-06    1.403e-03   -3.085e-07   -1.594e-04    2.684e-09    7.287e-04   -6.007e-07
    2.657e+01    4.702e-02    5.429e-03    1.155e-01    1.100e-01    8.312e-02    0.000e+00    0.000e+00    3.234e-02    3.420e-02     0.000e+00     9.402e-02   -5.855e-03     0.000e+00     0.000e+00            1.577e+02            6.037e+06           -1.000e+00            1.942e-02            0.000e+00       1.775e+02       6.795e+06       1.000e+00       6.371e-02       0.000e+00    6.704e-04    1.357e-04    1.318e-04    3.174e-03    2.738e-02    8.489e-04   -2.258e-01      1046006    4.452e-01      1057910   -2.383e-01      1027208    2.207e-01      1025076   -2.039e-01      1028079    2.389e-01      1023927   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.160e+00         8901   -7.101e+00      1035765    6.702e+00      1037007   -5.658e+00      1021725    6.855e+00      1024341   -5.643e+00       971197    9.051e+00      1037491   -7.287e+01       994520    1.665e+03      1043054   -2.267e-03   -2.132e-07   -1.645e-04   -3.076e-09   -5.406e-03   -1.937e-06    1.406e-03   -3.307e-07   -1.595e-04    3.993e-09    7.362e-04   -8.366e-07
    2.662e+01    4.711e-02    5.445e-03    1.156e-01    1.101e-01    8.324e-02    0.000e+00    0.000e+00    3.235e-02    3.427e-02     0.000e+00     9.420e-02   -5.865e-03     0.000e+00     0.000e+00            1.579e+02            6.044e+06           -1.000e+00            1.944e-02            0.000e+00       1.777e+02       6.802e+06       1.000e+00       6.380e-02       0.000e+00    6.720e-04    1.360e-04    1.338e-04    3.173e-03    2.738e-02    8.500e-04   -2.243e-01      1041654    4.489e-01      1062518   -2.270e-01      1024032    2.387e-01      1026593   -2.071e-01      1019917    2.354e-01      1024949   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.862e+00      1033454    6.663e+00      1045911   -6.959e+00      1018179    6.351e+00      1029813   -5.217e+00       981307    8.984e+00      1044781   -7.236e+01       991518    1.638e+03      1036589   -2.270e-03   -2.650e-07   -1.645e-04   -2.865e-09   -5.425e-03   -1.909e-06    1.409e-03   -2.128e-07   -1.595e-04    4.437e-09    7.448e-04   -8.441e-07
    2.667e+01    4.715e-02    5.455e-03    1.157e-01    1.102e-01    8.336e-02    0.000e+00    0.000e+00    3.234e-02    3.435e-02     0.000e+00     9.439e-02   -5.878e-03     0.000e+00     0.000e+00            1.581e+02            6.052e+06           -1.000e+00            1.945e-02            0.000e+00       1.779e+02       6.810e+06       1.000e+00       6.391e-02       0.000e+00    6.681e-04    1.364e-04    1.335e-04    3.173e-03    2.738e-02    8.499e-04   -2.248e-01      1033961    4.291e-01      1060032   -2.234e-01      1023689    2.394e-01      1010278   -2.407e-01      1020119    2.199e-01      1014105   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.161e+00         8901   -6.763e+00      1034320    5.933e+00      1042196   -6.099e+00      1020961    6.732e+00      1026593   -6.066e+00      1027081    8.870e+00      1020235   -8.017e+01       985911    1.651e+03      1045421   -2.272e-03   -2.190e-07   -1.646e-04   -2.309e-09   -5.445e-03   -1.936e-06    1.411e-03   -1.717e-07   -1.596e-04    5.374e-09    7.525e-04   -7.041e-07
