# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_ion
# 17 Ntot_solar_ion
# 18 Zavg_solar_ion
# 19 Ukin_solar_ion
# 20 Urad_solar_ion
# 21 Dens_solar_electron
# 22 Ntot_solar_electron
# 23 Zavg_solar_electron
# 24 Ukin_solar_electron
# 25 Urad_solar_electron
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    5.356e-01    1.124e-03    6.410e-05    5.702e-02    5.695e-02    2.243e-02    0.000e+00    0.000e+00    3.459e-02    7.182e-04     0.000e+00     1.108e-03   -2.943e-04     0.000e+00     0.000e+00       5.610e+01       2.147e+06       1.000e+00       1.580e-02       0.000e+00            5.470e+01            2.094e+06           -1.000e+00            6.629e-03            0.000e+00    5.212e-04    3.618e-04    3.678e-04    3.684e-03    2.852e-02    1.132e-03   -5.636e-01      1046978    5.538e-01      1021763   -4.961e-01      1030201    5.215e-01      1029394   -6.888e-01      1017618    5.778e-01      1031000   -3.537e+00         7488    3.537e+00         8896   -4.604e+00         8127    1.203e+00         9664   -1.345e+00         7493    1.339e+00         8901   -1.409e+01      1024092    1.101e+01      1017133   -1.420e+01      1024539    1.574e+01      1025475   -1.617e+01      1030343    1.481e+01      1017617   -2.066e+02      1028019    3.299e+02      1032128    2.214e-04   -1.930e-06   -9.492e-05   -5.219e-07   -1.659e-03   -1.185e-05   -5.989e-05    4.912e-07   -1.064e-04    6.045e-07    1.404e-03   -1.021e-05
    5.892e-01    7.299e-04    4.161e-05    5.701e-02    5.697e-02    2.255e-02    0.000e+00    0.000e+00    3.445e-02    7.710e-04     0.000e+00     1.219e-03   -3.399e-04     0.000e+00     0.000e+00       5.623e+01       2.152e+06       1.000e+00       1.582e-02       0.000e+00            5.480e+01            2.097e+06           -1.000e+00            6.737e-03            0.000e+00    4.435e-04    3.408e-04    3.372e-04    3.684e-03    2.852e-02    1.132e-03   -4.878e-01      1048057    4.844e-01      1022352   -5.669e-01      1029821    5.537e-01      1018889   -5.892e-01      1018121    5.662e-01      1023723   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8128    1.203e+00         9663   -1.346e+00         7493    1.341e+00         8901   -1.471e+01      1025223    1.408e+01      1029493   -1.500e+01      1017365    1.714e+01      1027891   -1.617e+01      1017490    1.644e+01      1023196   -2.134e+02      1031673    3.252e+02      1042682    2.010e-04   -1.887e-06   -9.941e-05   -3.784e-07   -1.773e-03   -1.078e-05   -5.985e-05    5.324e-08   -1.118e-04    4.887e-07    1.503e-03   -9.547e-06
    6.428e-01    1.050e-03    5.990e-05    5.705e-02    5.699e-02    2.262e-02    0.000e+00    0.000e+00    3.443e-02    8.153e-04     0.000e+00     1.330e-03   -3.797e-04     0.000e+00     0.000e+00       5.637e+01       2.158e+06       1.000e+00       1.582e-02       0.000e+00            5.496e+01            2.104e+06           -1.000e+00            6.798e-03            0.000e+00    4.212e-04    3.367e-04    3.451e-04    3.684e-03    2.851e-02    1.129e-03   -5.138e-01      1031001    4.819e-01      1027341   -5.854e-01      1019612    5.940e-01      1017365   -6.513e-01      1025968    5.168e-01      1024615   -3.537e+00         7488    3.537e+00         8895   -4.607e+00         8128    1.203e+00         9663   -1.347e+00         7493    1.348e+00         8901   -1.161e+01      1039920    1.629e+01      1034329   -1.557e+01      1025475    1.571e+01      1018377   -1.585e+01      1030336    1.487e+01      1028990   -2.234e+02      1026647    3.135e+02      1037191    1.855e-04   -6.758e-07   -1.027e-04   -3.051e-07   -1.875e-03   -9.850e-06   -6.515e-05    7.042e-07   -1.162e-04    4.106e-07    1.594e-03   -8.793e-06
    6.963e-01    8.978e-04    5.125e-05    5.709e-02    5.704e-02    2.270e-02    0.000e+00    0.000e+00    3.438e-02    8.584e-04     0.000e+00     1.441e-03   -4.043e-04     0.000e+00     0.000e+00       5.650e+01       2.163e+06       1.000e+00       1.595e-02       0.000e+00            5.513e+01            2.110e+06           -1.000e+00            6.757e-03            0.000e+00    4.115e-04    3.271e-04    3.240e-04    3.681e-03    2.852e-02    1.120e-03   -5.605e-01      1043598    4.490e-01      1024998   -5.104e-01      1022899    5.263e-01      1023351   -5.759e-01      1020027    6.201e-01      1024831   -3.537e+00         7487    3.537e+00         8896   -4.607e+00         8128    1.203e+00         6591   -1.345e+00         7493    1.355e+00         8901   -1.499e+01      1031001    1.478e+01      1017172   -1.538e+01      1021783    1.590e+01      1027651   -1.745e+01      1025968    1.630e+01      1022583   -2.084e+02      1027341    3.162e+02      1033109    1.886e-04    3.466e-07   -1.058e-04   -3.176e-07   -1.972e-03   -9.675e-06   -7.508e-05    1.248e-06   -1.204e-04    4.366e-07    1.680e-03   -8.496e-06
    7.499e-01    1.769e-03    1.012e-04    5.718e-02    5.707e-02    2.271e-02    0.000e+00    0.000e+00    3.447e-02    9.067e-04     0.000e+00     1.552e-03   -4.288e-04     0.000e+00     0.000e+00       5.663e+01       2.168e+06       1.000e+00       1.598e-02       0.000e+00            5.526e+01            2.115e+06           -1.000e+00            6.725e-03            0.000e+00    4.516e-04    3.471e-04    3.481e-04    3.677e-03    2.854e-02    1.106e-03   -4.271e-01      1018120    5.152e-01      1039131   -5.102e-01      1018039    6.011e-01      1029821   -6.123e-01      1029137    5.356e-01      1021967   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8127    1.203e+00         9663   -1.342e+00         7493    1.348e+00         8901   -1.460e+01      1043879    1.328e+01      1024998   -1.476e+01      1020623    1.593e+01      1025622   -1.807e+01      1030788    1.511e+01      1016134   -2.064e+02      1046735    3.088e+02      1032493    1.860e-04   -3.587e-07   -1.089e-04   -3.026e-07   -2.065e-03   -9.192e-06   -7.931e-05    2.261e-07   -1.247e-04    4.160e-07    1.764e-03   -8.122e-06
    8.034e-01    1.541e-03    8.815e-05    5.720e-02    5.712e-02    2.280e-02    0.000e+00    0.000e+00    3.440e-02    9.521e-04     0.000e+00     1.662e-03   -4.514e-04     0.000e+00     0.000e+00       5.676e+01       2.173e+06       1.000e+00       1.599e-02       0.000e+00            5.540e+01            2.121e+06           -1.000e+00            6.816e-03            0.000e+00    4.356e-04    3.210e-04    3.272e-04    3.674e-03    2.855e-02    1.097e-03   -4.889e-01      1048121    4.444e-01      1043725   -5.762e-01      1024284    5.997e-01      1020458   -5.299e-01      1023307    6.281e-01      1031121   -3.537e+00         7487    3.537e+00         8895   -4.611e+00         8127    1.204e+00         6592   -1.335e+00         7493    1.351e+00         8901   -1.208e+01      1035886    1.406e+01      1016624   -1.487e+01      1021643    1.388e+01      1021757   -1.458e+01      1028512    1.462e+01      1018073   -2.212e+02      1035510    3.158e+02      1032775    1.805e-04   -4.106e-07   -1.117e-04   -2.786e-07   -2.154e-03   -8.686e-06   -7.961e-05    4.167e-07   -1.285e-04    3.453e-07    1.842e-03   -7.657e-06
    8.570e-01    1.978e-03    1.133e-04    5.726e-02    5.715e-02    2.280e-02    0.000e+00    0.000e+00    3.446e-02    1.001e-03     0.000e+00     1.773e-03   -4.777e-04     0.000e+00     0.000e+00       5.690e+01       2.178e+06       1.000e+00       1.611e-02       0.000e+00            5.553e+01            2.126e+06           -1.000e+00            6.692e-03            0.000e+00    4.832e-04    3.330e-04    3.283e-04    3.671e-03    2.855e-02    1.097e-03   -4.635e-01      1042092    4.163e-01      1045623   -5.822e-01      1018633    5.313e-01      1024701   -5.274e-01      1029566    5.243e-01      1019023   -3.537e+00         7616    3.537e+00         8896   -4.605e+00         8128    1.203e+00         6591   -1.340e+00         7493    1.350e+00         8901   -1.315e+01      1029606    1.329e+01      1043879   -1.513e+01      1031516    1.492e+01      1029891   -1.502e+01      1030786    1.999e+01      1030778   -2.175e+02      1046425    3.242e+02      1032890    1.772e-04   -3.101e-07   -1.145e-04   -2.788e-07   -2.240e-03   -8.366e-06   -8.583e-05    5.678e-07   -1.319e-04    3.373e-07    1.917e-03   -7.287e-06
    9.106e-01    2.125e-03    1.218e-04    5.731e-02    5.719e-02    2.286e-02    0.000e+00    0.000e+00    3.445e-02    1.053e-03     0.000e+00     1.884e-03   -4.980e-04     0.000e+00     0.000e+00       5.703e+01       2.183e+06       1.000e+00       1.617e-02       0.000e+00            5.565e+01            2.130e+06           -1.000e+00            6.692e-03            0.000e+00    4.807e-04    3.216e-04    3.250e-04    3.669e-03    2.857e-02    1.088e-03   -4.448e-01      1048028    5.252e-01      1027469   -5.473e-01      1020887    5.170e-01      1028579   -6.658e-01      1018723    6.205e-01      1029137   -3.537e+00         7615    3.537e+00         8896   -4.607e+00         8128    1.202e+00         9663   -1.342e+00         8889    1.350e+00         7481   -1.450e+01      1025763    1.436e+01      1029973   -1.635e+01      1018219    1.482e+01      1024141   -1.547e+01      1024431    1.466e+01      1026388   -2.670e+02      1041301    3.299e+02      1032128    1.731e-04   -5.322e-07   -1.171e-04   -2.291e-07   -2.322e-03   -8.116e-06   -8.342e-05   -4.408e-07   -1.352e-04    3.212e-07    1.987e-03   -6.839e-06
    9.641e-01    2.516e-03    1.443e-04    5.737e-02    5.723e-02    2.296e-02    0.000e+00    0.000e+00    3.441e-02    1.101e-03     0.000e+00     1.996e-03   -5.227e-04     0.000e+00     0.000e+00       5.716e+01       2.188e+06       1.000e+00       1.617e-02       0.000e+00            5.579e+01            2.135e+06           -1.000e+00            6.788e-03            0.000e+00    4.454e-04    3.201e-04    3.246e-04    3.669e-03    2.857e-02    1.085e-03   -5.044e-01      1043966    4.982e-01      1025763   -5.274e-01      1020458    5.371e-01      1024686   -5.786e-01      1019355    4.895e-01      1032043   -3.537e+00         7488    3.537e+00         8768   -4.609e+00         8127    1.205e+00         9664   -1.338e+00         7493    1.345e+00         8901   -1.099e+01      1023740    1.435e+01      1031116   -1.529e+01      1023032    1.269e+01      1022308   -1.707e+01      1018723    1.541e+01      1018725   -2.295e+02      1047183    3.579e+02      1034757    1.686e-04   -1.678e-07   -1.192e-04   -1.913e-07   -2.401e-03   -7.637e-06   -8.492e-05    2.380e-07   -1.381e-04    2.568e-07    2.052e-03   -6.275e-06
    1.018e+00    2.285e-03    1.312e-04    5.741e-02    5.728e-02    2.303e-02    0.000e+00    0.000e+00    3.438e-02    1.150e-03     0.000e+00     2.107e-03   -5.387e-04     0.000e+00     0.000e+00       5.729e+01       2.193e+06       1.000e+00       1.629e-02       0.000e+00            5.590e+01            2.140e+06           -1.000e+00            6.742e-03            0.000e+00    4.100e-04    3.167e-04    3.148e-04    3.671e-03    2.857e-02    1.090e-03   -5.239e-01      1048225    4.580e-01      1030778   -5.113e-01      1023794    5.966e-01      1023032   -5.496e-01      1030776    5.536e-01      1031724   -3.536e+00         7487    3.537e+00         8895   -4.604e+00         8128    1.206e+00         6591   -1.342e+00         8889    1.346e+00         8901   -1.237e+01      1037451    1.372e+01      1029478   -1.447e+01      1030083    1.523e+01      1019204   -1.482e+01      1020452    1.466e+01      1017352   -2.544e+02      1034248    3.438e+02      1047656    1.689e-04    1.921e-07   -1.211e-04   -1.972e-07   -2.474e-03   -6.949e-06   -8.369e-05   -1.936e-07   -1.404e-04    2.134e-07    2.112e-03   -5.639e-06
    1.071e+00    2.594e-03    1.491e-04    5.747e-02    5.732e-02    2.312e-02    0.000e+00    0.000e+00    3.435e-02    1.204e-03     0.000e+00     2.219e-03   -5.507e-04     0.000e+00     0.000e+00       5.743e+01       2.198e+06       1.000e+00       1.636e-02       0.000e+00            5.600e+01            2.143e+06           -1.000e+00            6.761e-03            0.000e+00    3.832e-04    3.076e-04    3.116e-04    3.674e-03    2.859e-02    1.085e-03   -4.073e-01      1017509    5.003e-01      1018785   -5.262e-01      1030466    5.244e-01      1030497   -5.953e-01      1016456    5.658e-01      1025723   -3.537e+00         7487    3.538e+00         8895   -4.606e+00         8128    1.202e+00         9663   -1.344e+00         8889    1.342e+00         7481   -1.402e+01      1026612    1.182e+01      1026762   -1.599e+01      1023794    1.529e+01      1029891   -1.631e+01      1025147    1.713e+01      1031724   -2.460e+02      1043556    3.527e+02      1037191    1.722e-04    3.105e-07   -1.228e-04   -1.322e-07   -2.538e-03   -5.948e-06   -8.430e-05    2.298e-07   -1.423e-04    1.667e-07    2.164e-03   -4.917e-06
    1.125e+00    2.581e-03    1.484e-04    5.753e-02    5.738e-02    2.321e-02    0.000e+00    0.000e+00    3.432e-02    1.249e-03     0.000e+00     2.332e-03   -5.626e-04     0.000e+00     0.000e+00       5.756e+01       2.203e+06       1.000e+00       1.635e-02       0.000e+00            5.614e+01            2.149e+06           -1.000e+00            6.858e-03            0.000e+00    3.417e-04    3.098e-04    3.127e-04    3.676e-03    2.860e-02    1.082e-03   -4.351e-01      1044612    4.629e-01      1047165   -5.035e-01      1028996    5.265e-01      1022595   -5.296e-01      1019695    5.430e-01      1030139   -3.537e+00         7487    3.537e+00         8896   -4.606e+00         8128    1.205e+00         9664   -1.344e+00         7493    1.342e+00         8901   -1.274e+01      1025158    1.509e+01      1018785   -1.407e+01      1029041    1.943e+01      1020237   -1.586e+01      1018345    1.557e+01      1025723   -2.662e+02      1035766    3.564e+02      1033180    1.730e-04   -2.939e-08   -1.238e-04   -7.990e-08   -2.592e-03   -5.036e-06   -8.624e-05    2.599e-07   -1.437e-04    1.238e-07    2.210e-03   -4.226e-06
    1.178e+00    2.825e-03    1.627e-04    5.760e-02    5.743e-02    2.326e-02    0.000e+00    0.000e+00    3.433e-02    1.289e-03     0.000e+00     2.441e-03   -5.774e-04     0.000e+00     0.000e+00       5.769e+01       2.208e+06       1.000e+00       1.644e-02       0.000e+00            5.631e+01            2.155e+06           -1.000e+00            6.821e-03            0.000e+00    3.551e-04    3.078e-04    3.110e-04    3.676e-03    2.860e-02    1.084e-03   -4.678e-01      1017250    4.269e-01      1048259   -6.155e-01      1020237    5.618e-01      1028228   -5.193e-01      1020364    5.298e-01      1029433   -3.537e+00         7615    3.537e+00         8768   -4.604e+00         8127    1.204e+00         6592   -1.344e+00         7493    1.344e+00         8901   -1.165e+01      1025762    1.351e+01      1019630   -1.522e+01      1024687    1.650e+01      1019026   -1.639e+01      1016348    1.472e+01      1025275   -2.653e+02      1035766    3.538e+02      1033180    1.743e-04    1.411e-07   -1.246e-04   -8.712e-08   -2.640e-03   -4.753e-06   -9.174e-05    6.576e-07   -1.448e-04    1.040e-07    2.250e-03   -3.801e-06
    1.232e+00    2.818e-03    1.625e-04    5.765e-02    5.749e-02    2.336e-02    0.000e+00    0.000e+00    3.429e-02    1.332e-03     0.000e+00     2.552e-03   -5.912e-04     0.000e+00     0.000e+00       5.783e+01       2.213e+06       1.000e+00       1.652e-02       0.000e+00            5.645e+01            2.161e+06           -1.000e+00            6.840e-03            0.000e+00    3.372e-04    2.954e-04    2.950e-04    3.676e-03    2.861e-02    1.080e-03   -4.057e-01      1046918    4.346e-01      1044484   -5.727e-01      1019026    5.157e-01      1020869   -5.329e-01      1031124    5.337e-01      1030971   -3.537e+00         7487    3.537e+00         8767   -4.605e+00         8127    1.204e+00         6592   -1.344e+00         8889    1.343e+00         7481   -1.473e+01      1025742    1.257e+01      1017360   -1.800e+01      1029934    1.542e+01      1021694   -1.414e+01      1031796    1.429e+01      1031798   -2.343e+02      1047305    3.467e+02      1038074    1.750e-04    1.023e-08   -1.254e-04   -6.119e-08   -2.687e-03   -4.397e-06   -9.428e-05   -1.105e-07   -1.457e-04    7.961e-08    2.286e-03   -3.464e-06
    1.286e+00    2.997e-03    1.730e-04    5.773e-02    5.755e-02    2.340e-02    0.000e+00    0.000e+00    3.433e-02    1.372e-03     0.000e+00     2.665e-03   -5.978e-04     0.000e+00     0.000e+00       5.796e+01       2.218e+06       1.000e+00       1.651e-02       0.000e+00            5.662e+01            2.167e+06           -1.000e+00            6.893e-03            0.000e+00    3.528e-04    3.022e-04    3.068e-04    3.678e-03    2.861e-02    1.076e-03   -4.139e-01      1032739    4.840e-01      1029492   -5.233e-01      1018741    5.944e-01      1029934   -5.570e-01      1024974    5.187e-01      1016137   -3.537e+00         7487    3.538e+00         8895   -4.606e+00         8127    1.204e+00         9663   -1.343e+00         7493    1.342e+00         8901   -1.281e+01      1031422    1.415e+01      1026447   -1.394e+01      1020237    1.399e+01      1027333   -1.467e+01      1027513    1.695e+01      1016464   -2.997e+02      1041563    3.635e+02      1038074    1.711e-04   -7.249e-07   -1.256e-04   -5.019e-08   -2.709e-03    1.055e-06   -9.350e-05   -3.938e-08   -1.462e-04    4.004e-08    2.306e-03    5.162e-07
    1.339e+00    3.071e-03    1.775e-04    5.778e-02    5.760e-02    2.347e-02    0.000e+00    0.000e+00    3.431e-02    1.409e-03     0.000e+00     2.775e-03   -6.193e-04     0.000e+00     0.000e+00       5.809e+01       2.223e+06       1.000e+00       1.659e-02       0.000e+00            5.680e+01            2.174e+06           -1.000e+00            6.875e-03            0.000e+00    3.636e-04    2.957e-04    2.970e-04    3.679e-03    2.860e-02    1.076e-03   -4.658e-01      1026447    4.537e-01      1063548   -5.048e-01      1028660    6.139e-01      1017347   -4.979e-01      1031877    4.989e-01      1027647   -3.538e+00         7615    3.537e+00         8896   -4.604e+00         8128    1.205e+00         6592   -1.345e+00         8889    1.341e+00         7481   -1.291e+01      1030277    1.143e+01      1025924   -1.569e+01      1024813    1.387e+01      1030540   -1.481e+01      1024974    1.321e+01      1028824   -3.163e+02      1041563    3.614e+02      1015858    1.654e-04   -3.263e-07   -1.278e-04   -9.650e-08   -2.673e-03    1.241e-06   -9.078e-05   -2.746e-07   -1.487e-04    2.734e-07    2.256e-03    5.267e-06
    1.393e+00    3.427e-03    1.982e-04    5.785e-02    5.765e-02    2.351e-02    0.000e+00    0.000e+00    3.433e-02    1.449e-03     0.000e+00     2.884e-03   -6.411e-04     0.000e+00     0.000e+00       5.821e+01       2.228e+06       1.000e+00       1.669e-02       0.000e+00            5.695e+01            2.180e+06           -1.000e+00            6.825e-03            0.000e+00    3.844e-04    2.960e-04    2.996e-04    3.679e-03    2.860e-02    1.075e-03   -3.989e-01      1047975    4.752e-01      1023197   -5.299e-01      1023165    5.351e-01      1024813   -5.414e-01      1028209    5.184e-01      1031256   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8128    1.204e+00         9663   -1.346e+00         8889    1.340e+00         7481   -1.408e+01      1026911    1.122e+01      1016396   -1.505e+01      1016452    1.548e+01      1017347   -1.579e+01      1031877    1.412e+01      1031380   -2.695e+02      1033313    3.671e+02      1015858    1.607e-04   -3.914e-07   -1.283e-04   -4.787e-08   -2.691e-03    9.626e-07   -9.163e-05    2.203e-07   -1.496e-04    6.615e-08    2.258e-03    4.461e-07
    1.446e+00    3.461e-03    2.004e-04    5.791e-02    5.770e-02    2.363e-02    0.000e+00    0.000e+00    3.428e-02    1.487e-03     0.000e+00     2.996e-03   -6.618e-04     0.000e+00     0.000e+00       5.835e+01       2.233e+06       1.000e+00       1.669e-02       0.000e+00            5.712e+01            2.186e+06           -1.000e+00            6.936e-03            0.000e+00    3.579e-04    2.843e-04    2.836e-04    3.679e-03    2.860e-02    1.073e-03   -4.178e-01      1026955    4.536e-01      1020719   -6.578e-01      1028916    5.254e-01      1027903   -5.263e-01      1028621    5.603e-01      1031877   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8127    1.204e+00         9663   -1.345e+00         7493    1.340e+00         8901   -1.114e+01      1020926    1.417e+01      1023197   -1.449e+01      1029893    1.436e+01      1024813   -1.402e+01      1017226    1.517e+01      1027038   -2.601e+02      1044762    3.540e+02      1015858    1.561e-04   -6.400e-07   -1.289e-04   -6.228e-08   -2.701e-03    4.369e-08   -9.358e-05    2.584e-07   -1.502e-04    4.068e-08    2.255e-03   -8.306e-07
    1.500e+00    3.686e-03    2.136e-04    5.797e-02    5.776e-02    2.367e-02    0.000e+00    0.000e+00    3.430e-02    1.527e-03     0.000e+00     3.107e-03   -6.815e-04     0.000e+00     0.000e+00       5.848e+01       2.238e+06       1.000e+00       1.677e-02       0.000e+00            5.727e+01            2.192e+06           -1.000e+00            6.895e-03            0.000e+00    3.602e-04    2.971e-04    3.010e-04    3.678e-03    2.859e-02    1.074e-03   -4.780e-01      1020973    3.906e-01      1020271   -5.303e-01      1025650    5.017e-01      1020235   -5.423e-01      1027038    5.763e-01      1017226   -3.537e+00         7487    3.537e+00         8896   -4.605e+00         8128    1.204e+00         6592   -1.344e+00         8889    1.342e+00         7481   -9.864e+00      1029308    1.204e+01      1025984   -1.471e+01      1023353    1.359e+01      1027903   -1.561e+01      1016651    1.352e+01      1031256   -2.479e+02      1047393    3.646e+02      1032128    1.494e-04   -6.260e-07   -1.295e-04   -5.047e-08   -2.698e-03    1.361e-06   -9.669e-05    2.958e-07   -1.507e-04    3.120e-08    2.244e-03    6.142e-07
    1.553e+00    3.565e-03    2.068e-04    5.801e-02    5.781e-02    2.380e-02    0.000e+00    0.000e+00    3.421e-02    1.570e-03     0.000e+00     3.218e-03   -7.001e-04     0.000e+00     0.000e+00       5.861e+01       2.243e+06       1.000e+00       1.688e-02       0.000e+00            5.740e+01            2.197e+06           -1.000e+00            6.921e-03            0.000e+00    3.009e-04    2.861e-04    2.857e-04    3.677e-03    2.859e-02    1.074e-03   -4.109e-01      1016528    3.853e-01      1026169   -5.174e-01      1022393    5.474e-01      1023353   -4.868e-01      1031256    5.157e-01      1027646   -3.537e+00         7488    3.537e+00         8895   -4.605e+00         8128    1.203e+00         6592   -1.344e+00         8889    1.343e+00         7481   -1.440e+01      1020973    1.097e+01      1033864   -1.380e+01      1029634    1.460e+01      1017737   -1.495e+01      1031869    1.585e+01      1023455   -2.622e+02      1033294    3.596e+02      1032128    1.424e-04   -6.351e-07   -1.298e-04   -3.252e-08   -2.686e-03    2.363e-06   -9.835e-05    4.721e-08   -1.513e-04    5.271e-08    2.223e-03    1.985e-06
    1.607e+00    3.639e-03    2.113e-04    5.807e-02    5.786e-02    2.386e-02    0.000e+00    0.000e+00    3.420e-02    1.613e-03     0.000e+00     3.330e-03   -7.193e-04     0.000e+00     0.000e+00       5.874e+01       2.248e+06       1.000e+00       1.688e-02       0.000e+00            5.755e+01            2.203e+06           -1.000e+00            6.986e-03            0.000e+00    3.029e-04    2.838e-04    2.866e-04    3.676e-03    2.858e-02    1.072e-03   -3.807e-01      1046428    4.159e-01      1047781   -5.040e-01      1019146    4.830e-01      1026933   -5.043e-01      1031923    5.164e-01      1028621   -3.537e+00         7616    3.537e+00         8895   -4.605e+00         8127    1.204e+00         9664   -1.343e+00         7493    1.343e+00         8901   -1.175e+01      1016528    1.348e+01      1036740   -1.386e+01      1031417    1.295e+01      1016067   -1.403e+01      1016851    1.563e+01      1027646   -2.660e+02      1033302    3.376e+02      1015900    1.355e-04   -6.774e-07   -1.298e-04   -1.392e-08   -2.670e-03    2.382e-06   -9.940e-05    1.096e-07   -1.520e-04    7.779e-08    2.196e-03    3.562e-06
    1.660e+00    3.781e-03    2.197e-04    5.813e-02    5.791e-02    2.397e-02    0.000e+00    0.000e+00    3.416e-02    1.652e-03     0.000e+00     3.441e-03   -7.411e-04     0.000e+00     0.000e+00       5.887e+01       2.253e+06       1.000e+00       1.693e-02       0.000e+00            5.772e+01            2.209e+06           -1.000e+00            7.034e-03            0.000e+00    2.799e-04    2.762e-04    2.812e-04    3.676e-03    2.857e-02    1.072e-03   -4.287e-01      1022657    3.862e-01      1049478   -4.908e-01      1024986    5.168e-01      1030658   -5.355e-01      1027167    4.968e-01      1016979   -3.537e+00         7488    3.537e+00         8896   -4.606e+00         8127    1.203e+00         9664   -1.342e+00         8889    1.343e+00         7481   -1.134e+01      1046428    1.264e+01      1030729   -1.469e+01      1020385    1.491e+01      1016841   -1.482e+01      1023327    1.570e+01      1024100   -2.821e+02      1039723    3.384e+02      1015858    1.300e-04   -4.345e-07   -1.298e-04    4.825e-09   -2.657e-03    6.704e-07   -1.008e-04    2.751e-07   -1.526e-04    5.757e-08    2.169e-03    3.346e-06
    1.714e+00    3.994e-03    2.324e-04    5.818e-02    5.795e-02    2.400e-02    0.000e+00    0.000e+00    3.419e-02    1.699e-03     0.000e+00     3.553e-03   -7.605e-04     0.000e+00     0.000e+00       5.900e+01       2.258e+06       1.000e+00       1.703e-02       0.000e+00            5.785e+01            2.214e+06           -1.000e+00            6.963e-03            0.000e+00    2.914e-04    2.888e-04    2.869e-04    3.676e-03    2.857e-02    1.071e-03   -4.532e-01      1047781    3.786e-01      1030637   -5.755e-01      1016841    5.274e-01      1016404   -5.482e-01      1024100    5.042e-01      1016649   -3.537e+00         7616    3.537e+00         8895   -4.606e+00         8127    1.203e+00         9664   -1.343e+00         8889    1.343e+00         7481   -1.236e+01      1022657    1.161e+01      1045640   -1.370e+01      1025070    1.493e+01      1016324   -1.422e+01      1016682    1.370e+01      1031127   -3.009e+02      1039723    3.589e+02      1015858    1.262e-04   -2.930e-07   -1.299e-04   -1.226e-08   -2.651e-03   -1.916e-08   -1.039e-04    1.935e-07   -1.529e-04    2.340e-08    2.151e-03    6.986e-07
