# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Dens_solar_electron
# 18 Ntot_solar_electron
# 19 Zavg_solar_electron
# 20 Ukin_solar_electron
# 21 Urad_solar_electron
# 22 Dens_solar_proton
# 23 Ntot_solar_proton
# 24 Zavg_solar_proton
# 25 Ukin_solar_proton
# 26 Urad_solar_proton
# 27 Uelm_Ex
# 28 Uelm_Ey
# 29 Uelm_Ez
# 30 Uelm_Bx_m
# 31 Uelm_By_m
# 32 Uelm_Bz_m
# 33 ExMin
# 34 ExMinCell
# 35 ExMax
# 36 ExMaxCell
# 37 EyMin
# 38 EyMinCell
# 39 EyMax
# 40 EyMaxCell
# 41 EzMin
# 42 EzMinCell
# 43 EzMax
# 44 EzMaxCell
# 45 Bx_mMin
# 46 Bx_mMinCell
# 47 Bx_mMax
# 48 Bx_mMaxCell
# 49 By_mMin
# 50 By_mMinCell
# 51 By_mMax
# 52 By_mMaxCell
# 53 Bz_mMin
# 54 Bz_mMinCell
# 55 Bz_mMax
# 56 Bz_mMaxCell
# 57 JxMin
# 58 JxMinCell
# 59 JxMax
# 60 JxMaxCell
# 61 JyMin
# 62 JyMinCell
# 63 JyMax
# 64 JyMaxCell
# 65 JzMin
# 66 JzMinCell
# 67 JzMax
# 68 JzMaxCell
# 69 RhoMin
# 70 RhoMinCell
# 71 RhoMax
# 72 RhoMaxCell
# 73 PoyXmin
# 74 PoyXminInst
# 75 PoyYmin
# 76 PoyYminInst
# 77 PoyZmin
# 78 PoyZminInst
# 79 PoyXmax
# 80 PoyXmaxInst
# 81 PoyYmax
# 82 PoyYmaxInst
# 83 PoyZmax
# 84 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Ukin_new     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_proton  Ntot_solar_proton  Zavg_solar_proton  Ukin_solar_proton  Urad_solar_proton      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    2.892e+00    1.966e-03    2.922e-04    1.486e-01    1.483e-01    1.153e-01    0.000e+00    0.000e+00    3.331e-02    1.892e-03     0.000e+00     0.000e+00    3.649e-02   -8.441e-04     0.000e+00     0.000e+00            6.714e+01            2.570e+06           -1.000e+00            8.891e-03            0.000e+00          7.910e+01          3.028e+06          1.000e+00          1.064e-01          0.000e+00    8.473e-04    2.654e-04    2.665e-04    3.169e-03    2.791e-02    8.499e-04   -4.634e-01      1039343    5.433e-01      1059260   -4.779e-01      1029725    6.475e-01      1018893   -5.517e-01      1024248    4.694e-01      1019888   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.097e+00         7365    1.162e+00         8901   -1.244e+01      1047280    1.293e+01      1032024   -1.302e+01      1018716    1.359e+01      1027312   -1.362e+01      1018253    1.403e+01      1031150   -1.276e+02       999882    9.998e+02      1035187   -1.728e-04   -2.913e-07   -3.218e-05   -4.406e-08    4.542e-04   -1.038e-06   -7.101e-05   -1.240e-07   -2.359e-05    1.733e-08   -9.986e-04    3.898e-08
    2.946e+00    1.967e-03    2.936e-04    1.493e-01    1.490e-01    1.160e-01    0.000e+00    0.000e+00    3.331e-02    1.915e-03     0.000e+00     0.000e+00    3.717e-02   -8.543e-04     0.000e+00     0.000e+00            6.747e+01            2.582e+06           -1.000e+00            9.007e-03            0.000e+00          7.955e+01          3.045e+06          1.000e+00          1.070e-01          0.000e+00    8.587e-04    2.600e-04    2.607e-04    3.170e-03    2.791e-02    8.505e-04   -3.986e-01      1043984    5.619e-01      1053800   -4.928e-01      1022528    4.837e-01      1018716   -4.846e-01      1031150    5.154e-01      1018253   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.070e+01      1040405    1.108e+01      1044042   -1.289e+01      1017707    1.638e+01      1018893   -1.424e+01      1026018    1.434e+01      1019888   -1.468e+02      1011320    1.018e+03      1044386   -1.749e-04   -2.199e-07   -3.253e-05   -2.824e-08    4.463e-04   -6.691e-07   -6.922e-05   -1.424e-07   -2.379e-05    2.076e-08   -1.000e-03    4.008e-07
    3.000e+00    2.051e-03    3.075e-04    1.499e-01    1.496e-01    1.166e-01    0.000e+00    0.000e+00    3.334e-02    1.936e-03     0.000e+00     0.000e+00    3.784e-02   -8.641e-04     0.000e+00     0.000e+00            6.780e+01            2.595e+06           -1.000e+00            9.080e-03            0.000e+00          8.000e+01          3.062e+06          1.000e+00          1.075e-01          0.000e+00    8.880e-04    2.618e-04    2.657e-04    3.170e-03    2.790e-02    8.500e-04   -4.000e-01      1035039    5.317e-01      1052972   -5.106e-01      1029661    4.736e-01      1029499   -5.130e-01      1017282    5.228e-01      1022013   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.101e+00         7365    1.161e+00         8901   -1.110e+01      1034298    1.119e+01      1040477   -1.318e+01      1023533    1.287e+01      1027569   -1.516e+01      1029787    1.169e+01      1016869   -1.346e+02      1003271    1.014e+03      1046516   -1.767e-04   -1.422e-07   -3.273e-05   -1.369e-08    4.432e-04    5.259e-08   -6.750e-05   -1.850e-07   -2.402e-05    2.521e-08   -1.006e-03    7.319e-07
    3.053e+00    2.207e-03    3.324e-04    1.506e-01    1.503e-01    1.172e-01    0.000e+00    0.000e+00    3.335e-02    1.954e-03     0.000e+00     0.000e+00    3.852e-02   -8.733e-04     0.000e+00     0.000e+00            6.815e+01            2.609e+06           -1.000e+00            9.199e-03            0.000e+00          8.045e+01          3.079e+06          1.000e+00          1.080e-01          0.000e+00    9.047e-04    2.624e-04    2.611e-04    3.170e-03    2.790e-02    8.499e-04   -4.453e-01      1040477    5.445e-01      1060319   -4.734e-01      1026833    4.753e-01      1017723   -4.389e-01      1021402    5.079e-01      1029787   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.086e+01      1031318    1.279e+01      1044516   -1.279e+01      1029468    1.401e+01      1029007   -1.424e+01      1029008    1.319e+01      1022013   -1.403e+02      1024248    1.037e+03      1044644   -1.782e-04   -1.860e-07   -3.282e-05   -2.487e-09    4.447e-04    3.126e-07   -6.558e-05   -2.566e-07   -2.428e-05    2.764e-08   -1.017e-03    1.176e-06
    3.107e+00    2.445e-03    3.699e-04    1.513e-01    1.509e-01    1.179e-01    0.000e+00    0.000e+00    3.341e-02    1.970e-03     0.000e+00     0.000e+00    3.920e-02   -8.797e-04     0.000e+00     0.000e+00            6.851e+01            2.622e+06           -1.000e+00            9.308e-03            0.000e+00          8.090e+01          3.097e+06          1.000e+00          1.086e-01          0.000e+00    9.617e-04    2.582e-04    2.602e-04    3.170e-03    2.791e-02    8.502e-04   -4.195e-01      1044516    5.549e-01      1053673   -4.581e-01      1029007    4.619e-01      1016097   -4.811e-01      1025288    5.431e-01      1029008   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.067e+00         9663   -1.099e+00         8889    1.161e+00         8901   -1.298e+01      1039542    1.410e+01      1043096   -1.251e+01      1020252    1.311e+01      1020918   -1.312e+01      1023304    1.318e+01      1029787   -1.710e+02      1014659    1.051e+03      1044644   -1.799e-04   -1.687e-07   -3.279e-05    1.664e-09    4.499e-04    5.133e-07   -6.218e-05   -3.362e-07   -2.455e-05    2.583e-08   -1.030e-03    1.443e-06
    3.160e+00    2.669e-03    4.057e-04    1.520e-01    1.516e-01    1.185e-01    0.000e+00    0.000e+00    3.352e-02    1.985e-03     0.000e+00     0.000e+00    3.988e-02   -8.859e-04     0.000e+00     0.000e+00            6.888e+01            2.637e+06           -1.000e+00            9.316e-03            0.000e+00          8.136e+01          3.114e+06          1.000e+00          1.092e-01          0.000e+00    1.056e-03    2.676e-04    2.667e-04    3.169e-03    2.791e-02    8.502e-04   -4.827e-01      1043776    5.469e-01      1056311   -5.190e-01      1018613    4.680e-01      1019797   -5.001e-01      1029186    4.993e-01      1019213   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.067e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.116e+01      1042721    1.114e+01      1033457   -1.239e+01      1020724    1.294e+01      1019805   -1.235e+01      1028562    1.236e+01      1025879   -1.427e+02      1000569    1.056e+03      1038508   -1.817e-04   -1.078e-07   -3.291e-05   -2.765e-08    4.557e-04    5.362e-07   -5.906e-05   -3.257e-07   -2.478e-05    2.006e-08   -1.043e-03    1.181e-06
    3.214e+00    2.664e-03    4.067e-04    1.526e-01    1.522e-01    1.192e-01    0.000e+00    0.000e+00    3.349e-02    2.001e-03     0.000e+00     0.000e+00    4.056e-02   -8.948e-04     0.000e+00     0.000e+00            6.925e+01            2.651e+06           -1.000e+00            9.446e-03            0.000e+00          8.181e+01          3.131e+06          1.000e+00          1.097e-01          0.000e+00    1.053e-03    2.522e-04    2.519e-04    3.169e-03    2.791e-02    8.497e-04   -3.942e-01      1046562    5.719e-01      1057268   -5.343e-01      1027213    4.337e-01      1030895   -4.586e-01      1023478    5.295e-01      1024008   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.227e+01      1039277    1.329e+01      1040478   -1.445e+01      1021620    1.224e+01      1018705   -1.360e+01      1027474    1.380e+01      1018909   -1.244e+02      1016482    1.063e+03      1038508   -1.838e-04   -3.290e-07   -3.344e-05   -6.763e-08    4.565e-04   -1.176e-07   -5.609e-05   -2.449e-07   -2.495e-05    1.527e-08   -1.053e-03    7.243e-07
    3.267e+00    2.734e-03    4.192e-04    1.533e-01    1.529e-01    1.198e-01    0.000e+00    0.000e+00    3.352e-02    2.018e-03     0.000e+00     0.000e+00    4.123e-02   -9.071e-04     0.000e+00     0.000e+00            6.961e+01            2.664e+06           -1.000e+00            9.535e-03            0.000e+00          8.226e+01          3.148e+06          1.000e+00          1.102e-01          0.000e+00    1.063e-03    2.632e-04    2.635e-04    3.170e-03    2.791e-02    8.495e-04   -4.758e-01      1045132    5.983e-01      1057268   -4.520e-01      1029643    4.943e-01      1029944   -5.197e-01      1018121    4.841e-01      1028748   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.160e+00         8901   -1.067e+01      1038536    1.167e+01      1035028   -1.302e+01      1018591    1.272e+01      1031299   -1.280e+01      1026331    1.173e+01      1023810   -1.662e+02      1015086    1.056e+03      1038306   -1.867e-04   -3.338e-07   -3.409e-05   -5.551e-08    4.513e-04   -8.222e-07   -5.381e-05   -2.483e-07   -2.512e-05    2.025e-08   -1.059e-03    4.677e-07
    3.321e+00    2.697e-03    4.152e-04    1.539e-01    1.535e-01    1.204e-01    0.000e+00    0.000e+00    3.351e-02    2.038e-03     0.000e+00     0.000e+00    4.190e-02   -9.175e-04     0.000e+00     0.000e+00            6.995e+01            2.677e+06           -1.000e+00            9.628e-03            0.000e+00          8.270e+01          3.165e+06          1.000e+00          1.108e-01          0.000e+00    1.069e-03    2.599e-04    2.574e-04    3.170e-03    2.790e-02    8.507e-04   -4.350e-01      1035028    5.662e-01      1056933   -5.147e-01      1022220    5.516e-01      1023068   -5.493e-01      1028929    4.724e-01      1027823   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.161e+00         8901   -1.204e+01      1040606    1.312e+01      1039277   -1.291e+01      1026009    1.246e+01      1025052   -1.469e+01      1021802    1.257e+01      1026118   -1.480e+02      1004546    1.069e+03      1038306   -1.889e-04   -1.127e-07   -3.443e-05   -2.131e-08    4.445e-04   -6.412e-07   -5.138e-05   -1.522e-07   -2.537e-05    2.775e-08   -1.062e-03    3.631e-07
    3.374e+00    2.685e-03    4.151e-04    1.546e-01    1.542e-01    1.210e-01    0.000e+00    0.000e+00    3.354e-02    2.059e-03     0.000e+00     0.000e+00    4.257e-02   -9.262e-04     0.000e+00     0.000e+00            7.029e+01            2.691e+06           -1.000e+00            9.727e-03            0.000e+00          8.315e+01          3.183e+06          1.000e+00          1.113e-01          0.000e+00    1.105e-03    2.570e-04    2.595e-04    3.170e-03    2.790e-02    8.511e-04   -4.620e-01      1039277    6.245e-01      1056440   -4.808e-01      1026500    4.457e-01      1021671   -4.848e-01      1028779    4.925e-01      1019763   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.188e+01      1043828    1.011e+01      1015989   -1.276e+01      1022220    1.432e+01      1018504   -1.436e+01      1027831    1.323e+01      1027823   -1.281e+02      1001296    1.080e+03      1038306   -1.907e-04   -1.708e-07   -3.459e-05   -1.377e-08    4.419e-04    1.711e-07   -5.103e-05    1.191e-08   -2.566e-05    2.836e-08   -1.066e-03    4.866e-07
    3.428e+00    2.885e-03    4.479e-04    1.553e-01    1.548e-01    1.217e-01    0.000e+00    0.000e+00    3.357e-02    2.077e-03     0.000e+00     0.000e+00    4.325e-02   -9.344e-04     0.000e+00     0.000e+00            7.064e+01            2.704e+06           -1.000e+00            9.859e-03            0.000e+00          8.360e+01          3.200e+06          1.000e+00          1.118e-01          0.000e+00    1.135e-03    2.573e-04    2.583e-04    3.170e-03    2.790e-02    8.503e-04   -3.990e-01      1043825    6.337e-01      1053368   -4.481e-01      1020126    5.549e-01      1018487   -5.096e-01      1016356    5.260e-01      1027825   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.101e+00         7365    1.160e+00         8901   -1.083e+01      1039277    1.431e+01      1040605   -1.433e+01      1026501    1.258e+01      1020715   -1.320e+01      1019545    1.314e+01      1029209   -1.334e+02      1000381    1.096e+03      1038306   -1.932e-04   -2.964e-07   -3.474e-05   -1.364e-08    4.454e-04    5.832e-07   -5.170e-05   -1.796e-08   -2.593e-05    2.744e-08   -1.074e-03    9.901e-07
    3.482e+00    3.095e-03    4.826e-04    1.559e-01    1.554e-01    1.223e-01    0.000e+00    0.000e+00    3.364e-02    2.094e-03     0.000e+00     0.000e+00    4.391e-02   -9.409e-04     0.000e+00     0.000e+00            7.099e+01            2.717e+06           -1.000e+00            9.933e-03            0.000e+00          8.404e+01          3.217e+06          1.000e+00          1.124e-01          0.000e+00    1.197e-03    2.616e-04    2.597e-04    3.170e-03    2.790e-02    8.493e-04   -4.314e-01      1047255    5.863e-01      1059438   -4.823e-01      1023462    5.734e-01      1026798   -4.961e-01      1029471    5.138e-01      1028929   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.139e+01      1045536    1.135e+01      1039532   -1.284e+01      1031053    1.374e+01      1025103   -1.339e+01      1028788    1.344e+01      1026262   -1.273e+02      1008006    1.107e+03      1044644   -1.950e-04   -1.713e-07   -3.492e-05   -2.710e-08    4.513e-04    4.266e-07   -4.948e-05   -3.348e-07   -2.618e-05    2.141e-08   -1.087e-03    1.416e-06
    3.535e+00    3.287e-03    5.147e-04    1.566e-01    1.561e-01    1.229e-01    0.000e+00    0.000e+00    3.373e-02    2.112e-03     0.000e+00     0.000e+00    4.459e-02   -9.474e-04     0.000e+00     0.000e+00            7.135e+01            2.731e+06           -1.000e+00            1.000e-02            0.000e+00          8.449e+01          3.234e+06          1.000e+00          1.129e-01          0.000e+00    1.285e-03    2.585e-04    2.618e-04    3.170e-03    2.790e-02    8.493e-04   -4.098e-01      1007710    6.686e-01      1056862   -5.178e-01      1020179    4.783e-01      1018214   -4.726e-01      1026585    4.747e-01      1030360   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.161e+00         8901   -1.176e+01      1045180    1.138e+01      1040168   -1.280e+01      1024535    1.553e+01      1026798   -1.255e+01      1022011    1.528e+01      1019545   -1.213e+02      1015093    1.099e+03      1038508   -1.964e-04   -1.483e-07   -3.527e-05   -3.903e-08    4.560e-04    3.942e-07   -4.537e-05   -4.188e-07   -2.639e-05    2.098e-08   -1.100e-03    1.321e-06
    3.589e+00    3.331e-03    5.240e-04    1.573e-01    1.568e-01    1.235e-01    0.000e+00    0.000e+00    3.374e-02    2.129e-03     0.000e+00     0.000e+00    4.527e-02   -9.546e-04     0.000e+00     0.000e+00            7.172e+01            2.745e+06           -1.000e+00            1.010e-02            0.000e+00          8.495e+01          3.251e+06          1.000e+00          1.134e-01          0.000e+00    1.309e-03    2.543e-04    2.534e-04    3.170e-03    2.790e-02    8.500e-04   -4.079e-01      1037236    6.367e-01      1054522   -4.686e-01      1018960    4.402e-01      1026903   -4.204e-01      1028815    4.591e-01      1032046   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.193e+01      1044982    1.105e+01      1045664   -1.500e+01      1017580    1.320e+01      1018505   -1.384e+01      1026585    1.401e+01      1017684   -1.390e+02      1015458    1.113e+03      1038508   -1.986e-04   -1.970e-07   -3.562e-05   -2.960e-08    4.592e-04    3.338e-07   -4.162e-05   -2.867e-07   -2.660e-05    2.033e-08   -1.111e-03    9.482e-07
    3.642e+00    3.286e-03    5.189e-04    1.579e-01    1.574e-01    1.242e-01    0.000e+00    0.000e+00    3.376e-02    2.146e-03     0.000e+00     0.000e+00    4.595e-02   -9.635e-04     0.000e+00     0.000e+00            7.207e+01            2.759e+06           -1.000e+00            1.018e-02            0.000e+00          8.540e+01          3.269e+06          1.000e+00          1.140e-01          0.000e+00    1.312e-03    2.609e-04    2.641e-04    3.170e-03    2.790e-02    8.501e-04   -4.061e-01      1046998    6.126e-01      1058165   -4.929e-01      1029900    5.254e-01      1017580   -4.961e-01      1020198    5.311e-01      1026457   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.098e+00         7365    1.160e+00         8901   -1.101e+01      1037365    1.167e+01      1035784   -1.268e+01      1030349    1.471e+01      1022127   -1.291e+01      1028815    1.187e+01      1020640   -1.367e+02      1010428    1.093e+03      1038306   -2.005e-04   -2.293e-07   -3.591e-05   -3.260e-08    4.597e-04   -8.015e-08   -4.045e-05   -4.706e-08   -2.680e-05    2.300e-08   -1.120e-03    6.289e-07
    3.696e+00    3.272e-03    5.190e-04    1.586e-01    1.581e-01    1.248e-01    0.000e+00    0.000e+00    3.376e-02    2.165e-03     0.000e+00     0.000e+00    4.663e-02   -9.746e-04     0.000e+00     0.000e+00            7.244e+01            2.773e+06           -1.000e+00            1.033e-02            0.000e+00          8.585e+01          3.286e+06          1.000e+00          1.145e-01          0.000e+00    1.335e-03    2.547e-04    2.543e-04    3.170e-03    2.790e-02    8.511e-04   -4.319e-01      1046994    6.212e-01      1056448   -4.485e-01      1000326    5.028e-01      1025205   -5.174e-01      1020137    4.812e-01      1025191   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.161e+00         8901   -1.302e+01      1033953    1.270e+01      1044854   -1.234e+01      1027395    1.297e+01      1027139   -1.436e+01      1028787    1.328e+01      1016086   -1.376e+02      1000388    1.126e+03      1036983   -2.030e-04   -3.282e-07   -3.643e-05   -7.206e-08    4.575e-04   -3.761e-07   -4.008e-05   -7.576e-08   -2.710e-05    3.403e-08   -1.125e-03    5.885e-07
    3.749e+00    3.305e-03    5.262e-04    1.592e-01    1.587e-01    1.254e-01    0.000e+00    0.000e+00    3.381e-02    2.183e-03     0.000e+00     0.000e+00    4.731e-02   -9.847e-04     0.000e+00     0.000e+00            7.279e+01            2.786e+06           -1.000e+00            1.041e-02            0.000e+00          8.630e+01          3.303e+06          1.000e+00          1.150e-01          0.000e+00    1.382e-03    2.572e-04    2.576e-04    3.170e-03    2.789e-02    8.510e-04   -4.394e-01      1042802    6.621e-01      1052201   -5.268e-01      1026924    5.052e-01      1013624   -4.692e-01      1021662    5.111e-01      1027183   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.278e+01      1044361    1.128e+01      1047138   -1.276e+01      1017880    1.461e+01      1029341   -1.286e+01      1020512    1.235e+01      1018172   -1.460e+02      1000260    1.126e+03      1038306   -2.065e-04   -2.661e-07   -3.731e-05   -9.277e-08    4.552e-04   -1.873e-07   -3.813e-05   -2.317e-07   -2.743e-05    2.892e-08   -1.131e-03    5.954e-07
    3.803e+00    3.436e-03    5.495e-04    1.599e-01    1.594e-01    1.261e-01    0.000e+00    0.000e+00    3.383e-02    2.200e-03     0.000e+00     0.000e+00    4.798e-02   -9.932e-04     0.000e+00     0.000e+00            7.315e+01            2.800e+06           -1.000e+00            1.056e-02            0.000e+00          8.675e+01          3.320e+06          1.000e+00          1.155e-01          0.000e+00    1.400e-03    2.589e-04    2.570e-04    3.169e-03    2.789e-02    8.501e-04   -4.118e-01      1041334    6.777e-01      1052360   -4.591e-01      1029341    4.499e-01      1027765   -4.843e-01      1018511    4.655e-01      1022999   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.100e+00         7365    1.161e+00         8901   -1.206e+01      1036986    1.272e+01      1047339   -1.279e+01      1026924    1.287e+01      1022255   -1.358e+01      1021790    1.307e+01      1021968   -1.484e+02      1014146    1.146e+03      1038306   -2.094e-04   -2.544e-07   -3.804e-05   -4.940e-08    4.560e-04    3.943e-07   -3.710e-05   -2.537e-08   -2.766e-05    2.016e-08   -1.137e-03    6.988e-07
    3.857e+00    3.702e-03    5.946e-04    1.606e-01    1.600e-01    1.267e-01    0.000e+00    0.000e+00    3.391e-02    2.216e-03     0.000e+00     0.000e+00    4.866e-02   -1.001e-03     0.000e+00     0.000e+00            7.351e+01            2.814e+06           -1.000e+00            1.067e-02            0.000e+00          8.720e+01          3.338e+06          1.000e+00          1.160e-01          0.000e+00    1.482e-03    2.577e-04    2.563e-04    3.170e-03    2.789e-02    8.495e-04   -4.298e-01      1046131    6.387e-01      1060883   -4.553e-01      1030830    4.723e-01      1017012   -4.535e-01      1018102    4.197e-01      1023834   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -1.518e+01      1044927    1.233e+01      1044362   -1.348e+01      1024483    1.367e+01      1024991   -1.447e+01      1030313    1.480e+01      1023387   -1.334e+02      1004801    1.134e+03      1047283   -2.118e-04   -2.837e-07   -3.828e-05   -5.354e-09    4.611e-04    6.905e-07   -3.658e-05   -9.481e-08   -2.787e-05    2.303e-08   -1.147e-03    1.153e-06
    3.910e+00    3.824e-03    6.168e-04    1.613e-01    1.607e-01    1.273e-01    0.000e+00    0.000e+00    3.399e-02    2.231e-03     0.000e+00     0.000e+00    4.933e-02   -1.006e-03     0.000e+00     0.000e+00            7.388e+01            2.828e+06           -1.000e+00            1.071e-02            0.000e+00          8.764e+01          3.355e+06          1.000e+00          1.166e-01          0.000e+00    1.562e-03    2.588e-04    2.595e-04    3.170e-03    2.789e-02    8.497e-04   -4.757e-01      1041444    6.386e-01      1057893   -5.207e-01      1018889    5.246e-01      1023258   -5.659e-01      1023387    5.538e-01      1021675   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.067e+00         9663   -1.098e+00         7365    1.161e+00         8901   -1.285e+01      1045924    1.055e+01      1046688   -1.235e+01      1018574    1.319e+01      1026283   -1.346e+01      1022770    1.220e+01      1028187   -1.301e+02      1015215    1.135e+03      1043009   -2.134e-04   -1.268e-07   -3.821e-05    1.206e-08    4.683e-04    6.471e-07   -3.465e-05   -2.419e-07   -2.813e-05    2.885e-08   -1.160e-03    1.341e-06
    3.964e+00    3.731e-03    6.040e-04    1.619e-01    1.613e-01    1.279e-01    0.000e+00    0.000e+00    3.399e-02    2.248e-03     0.000e+00     0.000e+00    5.000e-02   -1.011e-03     0.000e+00     0.000e+00            7.423e+01            2.841e+06           -1.000e+00            1.083e-02            0.000e+00          8.809e+01          3.372e+06          1.000e+00          1.171e-01          0.000e+00    1.570e-03    2.553e-04    2.567e-04    3.170e-03    2.789e-02    8.498e-04   -4.840e-01      1045518    6.446e-01      1063233   -5.233e-01      1026283    4.276e-01      1018329   -4.731e-01      1025465    4.739e-01      1026540   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -1.536e+01      1041444    1.344e+01      1040348   -1.292e+01      1024949    1.427e+01      1028385   -1.438e+01      1030612    1.383e+01      1021675   -1.801e+02      1000095    1.137e+03      1043009   -2.143e-04   -9.782e-08   -3.815e-05   -8.310e-09    4.744e-04    4.278e-07   -3.195e-05   -2.603e-07   -2.843e-05    2.972e-08   -1.172e-03    1.235e-06
    4.017e+00    3.715e-03    6.040e-04    1.626e-01    1.620e-01    1.285e-01    0.000e+00    0.000e+00    3.403e-02    2.267e-03     0.000e+00     0.000e+00    5.068e-02   -1.019e-03     0.000e+00     0.000e+00            7.459e+01            2.855e+06           -1.000e+00            1.093e-02            0.000e+00          8.854e+01          3.389e+06          1.000e+00          1.176e-01          0.000e+00    1.606e-03    2.569e-04    2.578e-04    3.170e-03    2.789e-02    8.497e-04   -4.665e-01      1043920    6.871e-01      1062598   -4.416e-01      1029327    5.313e-01      1028494   -5.283e-01      1018829    4.452e-01      1018404   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.160e+00         8901   -1.245e+01      1045518    1.191e+01      1033832   -1.350e+01      1025245    1.531e+01      1022645   -1.414e+01      1030500    1.449e+01      1030135   -1.305e+02      1000014    1.153e+03      1038306   -2.169e-04   -3.003e-07   -3.858e-05   -7.468e-08    4.776e-04    2.605e-07   -2.952e-05   -2.474e-07   -2.873e-05    2.879e-08   -1.183e-03    9.106e-07
