# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_solar_electron
# 17 Ntot_solar_electron
# 18 Zavg_solar_electron
# 19 Ukin_solar_electron
# 20 Urad_solar_electron
# 21 Dens_solar_ion
# 22 Ntot_solar_ion
# 23 Zavg_solar_ion
# 24 Ukin_solar_ion
# 25 Urad_solar_ion
# 26 Uelm_Ex
# 27 Uelm_Ey
# 28 Uelm_Ez
# 29 Uelm_Bx_m
# 30 Uelm_By_m
# 31 Uelm_Bz_m
# 32 ExMin
# 33 ExMinCell
# 34 ExMax
# 35 ExMaxCell
# 36 EyMin
# 37 EyMinCell
# 38 EyMax
# 39 EyMaxCell
# 40 EzMin
# 41 EzMinCell
# 42 EzMax
# 43 EzMaxCell
# 44 Bx_mMin
# 45 Bx_mMinCell
# 46 Bx_mMax
# 47 Bx_mMaxCell
# 48 By_mMin
# 49 By_mMinCell
# 50 By_mMax
# 51 By_mMaxCell
# 52 Bz_mMin
# 53 Bz_mMinCell
# 54 Bz_mMax
# 55 Bz_mMaxCell
# 56 JxMin
# 57 JxMinCell
# 58 JxMax
# 59 JxMaxCell
# 60 JyMin
# 61 JyMinCell
# 62 JyMax
# 63 JyMaxCell
# 64 JzMin
# 65 JzMinCell
# 66 JzMax
# 67 JzMaxCell
# 68 RhoMin
# 69 RhoMinCell
# 70 RhoMax
# 71 RhoMaxCell
# 72 PoyXmin
# 73 PoyXminInst
# 74 PoyYmin
# 75 PoyYminInst
# 76 PoyZmin
# 77 PoyZminInst
# 78 PoyXmax
# 79 PoyXmaxInst
# 80 PoyYmax
# 81 PoyYmaxInst
# 82 PoyZmax
# 83 PoyZmaxInst
#
#        time    Ubal_norm         Ubal         Utot         Uexp         Ukin         Urad    UmBWpairs         Uelm     Ukin_bnd  Ukin_out_mvw  Ukin_inj_mvw     Uelm_bnd  Uelm_out_mvw  Uelm_inj_mvw  Dens_solar_electron  Ntot_solar_electron  Zavg_solar_electron  Ukin_solar_electron  Urad_solar_electron  Dens_solar_ion  Ntot_solar_ion  Zavg_solar_ion  Ukin_solar_ion  Urad_solar_ion      Uelm_Ex      Uelm_Ey      Uelm_Ez    Uelm_Bx_m    Uelm_By_m    Uelm_Bz_m        ExMin    ExMinCell        ExMax    ExMaxCell        EyMin    EyMinCell        EyMax    EyMaxCell        EzMin    EzMinCell        EzMax    EzMaxCell      Bx_mMin  Bx_mMinCell      Bx_mMax  Bx_mMaxCell      By_mMin  By_mMinCell      By_mMax  By_mMaxCell      Bz_mMin  Bz_mMinCell      Bz_mMax  Bz_mMaxCell        JxMin    JxMinCell        JxMax    JxMaxCell        JyMin    JyMinCell        JyMax    JyMaxCell        JzMin    JzMinCell        JzMax    JzMaxCell       RhoMin   RhoMinCell       RhoMax   RhoMaxCell      PoyXmin  PoyXminInst      PoyYmin  PoyYminInst      PoyZmin  PoyZminInst      PoyXmax  PoyXmaxInst      PoyYmax  PoyYmaxInst      PoyZmax  PoyZmaxInst
    3.980e+01    5.799e-02    8.384e-03    1.446e-01    1.362e-01    1.127e-01    0.000e+00    0.000e+00    3.186e-02    5.233e-02     0.000e+00     1.409e-01   -8.622e-03     0.000e+00     0.000e+00            2.089e+02            7.995e+06           -1.000e+00            2.507e-02            0.000e+00       2.293e+02       8.778e+06       1.000e+00       8.765e-02       0.000e+00    6.046e-04    1.644e-04    1.631e-04    3.175e-03    2.690e-02    8.489e-04   -2.226e-01      1041773    4.034e-01      1050210   -2.082e-01       964537    2.404e-01      1029899   -1.908e-01      1026854    1.946e-01      1020991   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.645e+00      1046195    7.326e+00      1034326   -6.014e+00      1020177    5.708e+00      1014411   -5.614e+00       992921    9.644e+00      1023402   -7.017e+01       996796    1.736e+03      1042934   -1.705e-03   -2.731e-07   -1.801e-04    9.437e-10   -9.608e-03   -1.682e-06    1.709e-03   -2.597e-07   -2.047e-04    5.973e-09    1.366e-03   -5.278e-07
    3.985e+01    5.801e-02    8.394e-03    1.447e-01    1.363e-01    1.128e-01    0.000e+00    0.000e+00    3.185e-02    5.240e-02     0.000e+00     1.411e-01   -8.632e-03     0.000e+00     0.000e+00            2.091e+02            8.003e+06           -1.000e+00            2.509e-02            0.000e+00       2.296e+02       8.786e+06       1.000e+00       8.775e-02       0.000e+00    6.043e-04    1.644e-04    1.623e-04    3.175e-03    2.690e-02    8.489e-04   -2.222e-01      1043433    3.952e-01      1053518   -2.022e-01      1019479    1.926e-01       972191   -2.082e-01       942865    2.014e-01      1012432   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.160e+00         8901   -5.776e+00      1039886    6.184e+00      1044679   -5.800e+00      1021629    6.465e+00      1029996   -5.450e+00       980116    9.891e+00      1023429   -7.174e+01      1012846    1.761e+03      1042934   -1.707e-03   -2.539e-07   -1.801e-04   -7.774e-10   -9.624e-03   -1.602e-06    1.712e-03   -2.934e-07   -2.047e-04    4.048e-09    1.372e-03   -5.778e-07
    3.990e+01    5.804e-02    8.404e-03    1.448e-01    1.364e-01    1.130e-01    0.000e+00    0.000e+00    3.185e-02    5.248e-02     0.000e+00     1.412e-01   -8.642e-03     0.000e+00     0.000e+00            2.093e+02            8.011e+06           -1.000e+00            2.512e-02            0.000e+00       2.298e+02       8.794e+06       1.000e+00       8.784e-02       0.000e+00    6.054e-04    1.629e-04    1.636e-04    3.175e-03    2.689e-02    8.491e-04   -2.101e-01      1038067    4.206e-01      1055474   -1.886e-01      1046063    1.918e-01      1027359   -1.877e-01      1005915    2.195e-01      1026894   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -5.710e+00      1046793    6.304e+00      1033925   -6.282e+00      1023301    5.621e+00      1021768   -5.690e+00       977989    9.605e+00      1025353   -8.310e+01      1005541    1.781e+03      1042934   -1.709e-03   -1.950e-07   -1.801e-04   -5.246e-09   -9.640e-03   -1.568e-06    1.715e-03   -2.456e-07   -2.048e-04    5.071e-09    1.378e-03   -6.355e-07
    3.996e+01    5.808e-02    8.417e-03    1.449e-01    1.365e-01    1.131e-01    0.000e+00    0.000e+00    3.185e-02    5.255e-02     0.000e+00     1.414e-01   -8.651e-03     0.000e+00     0.000e+00            2.095e+02            8.019e+06           -1.000e+00            2.514e-02            0.000e+00       2.300e+02       8.803e+06       1.000e+00       8.794e-02       0.000e+00    6.068e-04    1.651e-04    1.635e-04    3.175e-03    2.689e-02    8.499e-04   -2.040e-01      1044687    4.130e-01      1055474   -2.396e-01      1022948    1.990e-01       979612   -1.987e-01      1022122    2.019e-01      1009301   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.228e+00      1045141    5.851e+00      1038150   -5.415e+00      1019545    5.526e+00      1027090   -5.414e+00       957787    9.705e+00      1026638   -8.964e+01       990918    1.760e+03      1042934   -1.711e-03   -1.699e-07   -1.802e-04   -7.510e-09   -9.656e-03   -1.638e-06    1.717e-03   -2.863e-07   -2.048e-04    6.867e-09    1.384e-03   -6.142e-07
    4.001e+01    5.811e-02    8.429e-03    1.451e-01    1.366e-01    1.132e-01    0.000e+00    0.000e+00    3.185e-02    5.262e-02     0.000e+00     1.416e-01   -8.661e-03     0.000e+00     0.000e+00            2.097e+02            8.027e+06           -1.000e+00            2.516e-02            0.000e+00       2.302e+02       8.811e+06       1.000e+00       8.804e-02       0.000e+00    6.055e-04    1.655e-04    1.633e-04    3.176e-03    2.689e-02    8.510e-04   -2.034e-01      1038150    4.062e-01      1060724   -2.009e-01       996406    1.909e-01      1021264   -2.047e-01       993053    1.941e-01       968767   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.013e+00      1035109    5.533e+00      1042734   -5.679e+00      1020718    5.800e+00      1027542   -5.930e+00       968875    9.011e+00      1047355   -7.927e+01       993052    1.719e+03      1042934   -1.713e-03   -1.611e-07   -1.802e-04   -6.268e-09   -9.673e-03   -1.683e-06    1.720e-03   -2.858e-07   -2.049e-04    7.646e-09    1.390e-03   -5.644e-07
    4.006e+01    5.813e-02    8.438e-03    1.452e-01    1.367e-01    1.133e-01    0.000e+00    0.000e+00    3.184e-02    5.269e-02     0.000e+00     1.418e-01   -8.671e-03     0.000e+00     0.000e+00            2.099e+02            8.035e+06           -1.000e+00            2.519e-02            0.000e+00       2.304e+02       8.819e+06       1.000e+00       8.814e-02       0.000e+00    6.025e-04    1.638e-04    1.637e-04    3.176e-03    2.689e-02    8.503e-04   -2.160e-01      1042734    4.178e-01      1059958   -1.975e-01       981567    1.976e-01      1037102   -2.121e-01       991911    2.204e-01      1021245   -3.036e+00         7487    3.180e+00         8895   -3.670e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.309e+00      1043163    7.456e+00      1044501   -5.880e+00      1019483    5.732e+00      1028818   -5.170e+00       970586    9.472e+00      1019188   -7.285e+01       991855    1.714e+03      1042796   -1.715e-03   -1.980e-07   -1.803e-04   -5.316e-09   -9.689e-03   -1.616e-06    1.723e-03   -2.653e-07   -2.050e-04    6.181e-09    1.396e-03   -5.329e-07
    4.012e+01    5.816e-02    8.449e-03    1.453e-01    1.368e-01    1.135e-01    0.000e+00    0.000e+00    3.184e-02    5.276e-02     0.000e+00     1.420e-01   -8.681e-03     0.000e+00     0.000e+00            2.101e+02            8.044e+06           -1.000e+00            2.522e-02            0.000e+00       2.306e+02       8.827e+06       1.000e+00       8.823e-02       0.000e+00    6.003e-04    1.646e-04    1.625e-04    3.175e-03    2.689e-02    8.491e-04   -2.264e-01      1044585    4.067e-01      1059958   -1.962e-01      1018666    1.933e-01       991855   -1.905e-01      1022883    1.945e-01       997661   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.159e+00         8901   -6.107e+00      1047028    6.634e+00      1034207   -5.729e+00      1019673    5.851e+00      1023278   -5.525e+00       977872    9.401e+00      1030356   -8.780e+01       991855    1.752e+03      1042796   -1.717e-03   -1.876e-07   -1.803e-04   -5.301e-09   -9.705e-03   -1.528e-06    1.725e-03   -2.021e-07   -2.050e-04    3.936e-09    1.401e-03   -5.181e-07
    4.017e+01    5.819e-02    8.461e-03    1.454e-01    1.369e-01    1.136e-01    0.000e+00    0.000e+00    3.184e-02    5.283e-02     0.000e+00     1.422e-01   -8.691e-03     0.000e+00     0.000e+00            2.104e+02            8.052e+06           -1.000e+00            2.524e-02            0.000e+00       2.308e+02       8.835e+06       1.000e+00       8.833e-02       0.000e+00    5.994e-04    1.643e-04    1.646e-04    3.175e-03    2.688e-02    8.495e-04   -2.348e-01      1040342    3.952e-01      1052496   -2.089e-01       972721    2.061e-01       973502   -2.039e-01       993238    2.228e-01      1046691   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.895e+00      1042196    6.805e+00      1041606   -5.979e+00      1024062    6.313e+00      1024138   -6.034e+00       968874    1.121e+01      1023278   -7.837e+01       973412    1.744e+03      1042934   -1.719e-03   -2.149e-07   -1.804e-04   -6.924e-09   -9.720e-03   -1.499e-06    1.727e-03   -2.015e-07   -2.051e-04    3.091e-09    1.406e-03   -5.343e-07
    4.023e+01    5.821e-02    8.472e-03    1.455e-01    1.371e-01    1.137e-01    0.000e+00    0.000e+00    3.183e-02    5.290e-02     0.000e+00     1.424e-01   -8.702e-03     0.000e+00     0.000e+00            2.106e+02            8.060e+06           -1.000e+00            2.526e-02            0.000e+00       2.310e+02       8.843e+06       1.000e+00       8.843e-02       0.000e+00    5.983e-04    1.647e-04    1.640e-04    3.175e-03    2.688e-02    8.497e-04   -2.455e-01      1040342    4.043e-01      1061876   -2.033e-01      1024138    1.963e-01      1019891   -2.399e-01      1023278    1.953e-01      1041820   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.593e+00      1036197    6.058e+00      1043497   -5.508e+00      1017556    5.990e+00      1023686   -5.481e+00       974280    9.402e+00      1019705   -7.097e+01      1001240    1.736e+03      1042934   -1.722e-03   -2.990e-07   -1.805e-04   -6.827e-09   -9.735e-03   -1.524e-06    1.729e-03   -2.597e-07   -2.051e-04    3.760e-09    1.412e-03   -5.629e-07
    4.028e+01    5.825e-02    8.484e-03    1.456e-01    1.372e-01    1.138e-01    0.000e+00    0.000e+00    3.183e-02    5.298e-02     0.000e+00     1.426e-01   -8.711e-03     0.000e+00     0.000e+00            2.108e+02            8.068e+06           -1.000e+00            2.529e-02            0.000e+00       2.312e+02       8.851e+06       1.000e+00       8.853e-02       0.000e+00    5.990e-04    1.652e-04    1.635e-04    3.175e-03    2.688e-02    8.494e-04   -2.112e-01      1044314    4.008e-01      1049718   -1.874e-01       996938    1.861e-01      1018027   -1.891e-01       955953    2.224e-01      1027265   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.161e+00         8901   -6.302e+00      1039604    6.086e+00      1043431   -6.170e+00      1017627    5.819e+00      1027592   -5.157e+00       990236    9.536e+00      1036113   -7.537e+01       996969    1.742e+03      1042934   -1.725e-03   -2.892e-07   -1.805e-04   -3.329e-09   -9.750e-03   -1.511e-06    1.732e-03   -3.320e-07   -2.051e-04    4.970e-09    1.417e-03   -5.170e-07
    4.033e+01    5.828e-02    8.496e-03    1.458e-01    1.373e-01    1.139e-01    0.000e+00    0.000e+00    3.183e-02    5.305e-02     0.000e+00     1.428e-01   -8.721e-03     0.000e+00     0.000e+00            2.110e+02            8.076e+06           -1.000e+00            2.531e-02            0.000e+00       2.314e+02       8.859e+06       1.000e+00       8.862e-02       0.000e+00    6.005e-04    1.647e-04    1.652e-04    3.175e-03    2.688e-02    8.497e-04   -2.052e-01      1040580    3.938e-01      1049974   -1.871e-01       971466    2.173e-01      1006632   -1.773e-01       972731    2.001e-01      1030942   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -7.132e+00      1041708    6.285e+00      1035971   -5.971e+00      1029712    6.413e+00      1028120   -5.541e+00       979792    8.999e+00      1022251   -8.026e+01       993451    1.773e+03      1042796   -1.727e-03   -2.175e-07   -1.805e-04   -1.854e-09   -9.765e-03   -1.466e-06    1.736e-03   -3.291e-07   -2.052e-04    6.110e-09    1.422e-03   -4.036e-07
    4.039e+01    5.831e-02    8.506e-03    1.459e-01    1.374e-01    1.140e-01    0.000e+00    0.000e+00    3.183e-02    5.312e-02     0.000e+00     1.429e-01   -8.731e-03     0.000e+00     0.000e+00            2.112e+02            8.084e+06           -1.000e+00            2.533e-02            0.000e+00       2.317e+02       8.867e+06       1.000e+00       8.872e-02       0.000e+00    6.015e-04    1.664e-04    1.647e-04    3.175e-03    2.687e-02    8.495e-04   -2.224e-01      1046510    4.031e-01      1049716   -1.916e-01      1020210    1.999e-01       963101   -2.018e-01      1021250    1.905e-01       973343   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.236e+00      1041708    7.308e+00      1036269   -5.468e+00      1013431    5.684e+00      1024692   -5.728e+00       979385    9.105e+00      1020726   -7.939e+01       965342    1.796e+03      1042796   -1.729e-03   -1.674e-07   -1.806e-04   -2.475e-09   -9.780e-03   -1.492e-06    1.739e-03   -2.764e-07   -2.053e-04    5.428e-09    1.425e-03   -3.283e-07
    4.044e+01    5.835e-02    8.518e-03    1.460e-01    1.375e-01    1.142e-01    0.000e+00    0.000e+00    3.183e-02    5.319e-02     0.000e+00     1.431e-01   -8.741e-03     0.000e+00     0.000e+00            2.114e+02            8.092e+06           -1.000e+00            2.536e-02            0.000e+00       2.319e+02       8.875e+06       1.000e+00       8.881e-02       0.000e+00    6.021e-04    1.659e-04    1.644e-04    3.176e-03    2.687e-02    8.493e-04   -2.244e-01      1036269    4.231e-01      1049716   -1.980e-01      1047234    1.932e-01      1018856   -1.868e-01      1029447    1.967e-01      1030058   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.098e+00         8889    1.160e+00         8901   -6.576e+00      1046374    6.545e+00      1041938   -5.523e+00      1016990    5.427e+00      1043088   -5.725e+00       992300    9.257e+00      1040465   -7.933e+01       958474    1.742e+03      1042796   -1.730e-03   -1.394e-07   -1.806e-04   -4.333e-09   -9.795e-03   -1.615e-06    1.742e-03   -3.054e-07   -2.053e-04    4.088e-09    1.429e-03   -4.384e-07
    4.049e+01    5.838e-02    8.530e-03    1.461e-01    1.376e-01    1.143e-01    0.000e+00    0.000e+00    3.183e-02    5.326e-02     0.000e+00     1.433e-01   -8.751e-03     0.000e+00     0.000e+00            2.116e+02            8.100e+06           -1.000e+00            2.538e-02            0.000e+00       2.321e+02       8.883e+06       1.000e+00       8.892e-02       0.000e+00    6.014e-04    1.655e-04    1.661e-04    3.176e-03    2.687e-02    8.503e-04   -2.120e-01      1035353    4.103e-01      1056630   -2.111e-01      1024435    1.975e-01       964047   -1.897e-01       945338    2.151e-01       992300   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.098e+00         7365    1.160e+00         8901   -5.895e+00      1038580    6.299e+00      1042618   -5.352e+00      1020557    5.445e+00      1030589   -5.450e+00       970420    9.529e+00      1042238   -7.197e+01       970786    1.703e+03      1042796   -1.732e-03   -2.394e-07   -1.807e-04   -6.556e-09   -9.812e-03   -1.738e-06    1.745e-03   -3.039e-07   -2.053e-04    4.436e-09    1.435e-03   -6.912e-07
    4.055e+01    5.840e-02    8.540e-03    1.462e-01    1.377e-01    1.144e-01    0.000e+00    0.000e+00    3.182e-02    5.333e-02     0.000e+00     1.435e-01   -8.761e-03     0.000e+00     0.000e+00            2.118e+02            8.109e+06           -1.000e+00            2.540e-02            0.000e+00       2.323e+02       8.891e+06       1.000e+00       8.902e-02       0.000e+00    6.006e-04    1.668e-04    1.650e-04    3.175e-03    2.686e-02    8.509e-04   -2.049e-01      1034455    3.985e-01      1049846   -1.928e-01      1024435    1.815e-01       994480   -2.060e-01      1021379    2.294e-01      1024467   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.162e+00         8901   -6.763e+00      1040069    6.738e+00      1043480   -5.486e+00      1018961    6.082e+00      1024544   -5.585e+00       974788    9.585e+00      1030583   -7.236e+01       936566    1.700e+03      1042796   -1.735e-03   -2.913e-07   -1.807e-04   -6.106e-09   -9.830e-03   -1.786e-06    1.748e-03   -3.037e-07   -2.054e-04    5.348e-09    1.443e-03   -8.456e-07
    4.060e+01    5.843e-02    8.552e-03    1.464e-01    1.378e-01    1.145e-01    0.000e+00    0.000e+00    3.182e-02    5.341e-02     0.000e+00     1.437e-01   -8.770e-03     0.000e+00     0.000e+00            2.120e+02            8.116e+06           -1.000e+00            2.543e-02            0.000e+00       2.325e+02       8.899e+06       1.000e+00       8.911e-02       0.000e+00    6.002e-04    1.661e-04    1.656e-04    3.175e-03    2.686e-02    8.498e-04   -2.284e-01      1043480    3.924e-01      1056223   -1.892e-01      1020878    2.030e-01      1029598   -1.963e-01      1040027    1.960e-01      1007762   -3.036e+00         7487    3.181e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.974e+00      1046440    6.682e+00      1037856   -6.206e+00      1025389    5.363e+00      1028957   -5.342e+00      1007556    9.325e+00      1028651   -7.412e+01       947954    1.704e+03      1042796   -1.738e-03   -2.026e-07   -1.808e-04   -4.344e-09   -9.847e-03   -1.639e-06    1.751e-03   -3.702e-07   -2.055e-04    5.915e-09    1.450e-03   -7.098e-07
    4.065e+01    5.846e-02    8.564e-03    1.465e-01    1.379e-01    1.147e-01    0.000e+00    0.000e+00    3.182e-02    5.348e-02     0.000e+00     1.439e-01   -8.778e-03     0.000e+00     0.000e+00            2.123e+02            8.125e+06           -1.000e+00            2.545e-02            0.000e+00       2.327e+02       8.908e+06       1.000e+00       8.921e-02       0.000e+00    5.998e-04    1.670e-04    1.662e-04    3.176e-03    2.686e-02    8.491e-04   -2.273e-01      1044211    4.057e-01      1054696   -2.030e-01       988093    2.020e-01      1019748   -2.051e-01      1024549    1.916e-01      1021121   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -6.426e+00      1038375    6.072e+00      1046414   -5.618e+00      1020429    6.011e+00      1025866   -5.914e+00       976565    9.476e+00      1030584   -7.906e+01       977084    1.716e+03      1042796   -1.739e-03   -1.181e-07   -1.808e-04   -3.135e-09   -9.863e-03   -1.494e-06    1.754e-03   -2.021e-07   -2.055e-04    5.268e-09    1.456e-03   -4.958e-07
    4.071e+01    5.849e-02    8.575e-03    1.466e-01    1.380e-01    1.148e-01    0.000e+00    0.000e+00    3.182e-02    5.355e-02     0.000e+00     1.441e-01   -8.788e-03     0.000e+00     0.000e+00            2.125e+02            8.133e+06           -1.000e+00            2.547e-02            0.000e+00       2.329e+02       8.916e+06       1.000e+00       8.931e-02       0.000e+00    5.995e-04    1.671e-04    1.654e-04    3.176e-03    2.686e-02    8.493e-04   -2.024e-01      1045610    4.022e-01      1054696   -1.822e-01       996914    1.833e-01      1020879   -1.939e-01      1021987    2.124e-01      1025483   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -6.055e+00      1043317    6.335e+00      1047345   -5.527e+00      1024549    6.232e+00      1027987   -6.136e+00       969636    1.080e+01      1028652   -7.458e+01      1010599    1.725e+03      1042796   -1.741e-03   -1.994e-07   -1.808e-04   -2.451e-09   -9.878e-03   -1.527e-06    1.756e-03   -1.366e-07   -2.056e-04    4.295e-09    1.461e-03   -4.772e-07
    4.076e+01    5.853e-02    8.587e-03    1.467e-01    1.381e-01    1.149e-01    0.000e+00    0.000e+00    3.182e-02    5.362e-02     0.000e+00     1.443e-01   -8.799e-03     0.000e+00     0.000e+00            2.127e+02            8.141e+06           -1.000e+00            2.550e-02            0.000e+00       2.331e+02       8.924e+06       1.000e+00       8.940e-02       0.000e+00    5.999e-04    1.661e-04    1.662e-04    3.176e-03    2.686e-02    8.493e-04   -2.117e-01      1038422    4.168e-01      1060341   -2.065e-01      1029853    2.070e-01      1001922   -1.932e-01      1023827    2.168e-01      1034534   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -5.856e+00      1045916    6.323e+00      1047312   -5.273e+00      1023122    6.746e+00      1024692   -5.451e+00       956491    1.001e+01      1028652   -8.184e+01       947089    1.713e+03      1042796   -1.743e-03   -2.953e-07   -1.809e-04   -2.921e-09   -9.893e-03   -1.570e-06    1.758e-03   -2.660e-07   -2.056e-04    4.515e-09    1.466e-03   -5.567e-07
    4.081e+01    5.856e-02    8.599e-03    1.468e-01    1.382e-01    1.150e-01    0.000e+00    0.000e+00    3.181e-02    5.369e-02     0.000e+00     1.445e-01   -8.809e-03     0.000e+00     0.000e+00            2.129e+02            8.149e+06           -1.000e+00            2.552e-02            0.000e+00       2.334e+02       8.932e+06       1.000e+00       8.950e-02       0.000e+00    5.986e-04    1.672e-04    1.656e-04    3.175e-03    2.686e-02    8.500e-04   -2.284e-01      1043827    3.973e-01      1049718   -1.992e-01      1027262    1.914e-01       960593   -1.798e-01      1018568    1.915e-01      1004736   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         7365    1.160e+00         8901   -5.708e+00      1043049    6.959e+00      1046333   -5.122e+00      1026573    5.994e+00      1046110   -5.218e+00       975547    9.570e+00      1020086   -8.397e+01      1011983    1.705e+03      1045618   -1.746e-03   -2.987e-07   -1.809e-04   -4.646e-09   -9.909e-03   -1.560e-06    1.761e-03   -3.232e-07   -2.057e-04    6.178e-09    1.472e-03   -5.944e-07
    4.087e+01    5.857e-02    8.608e-03    1.470e-01    1.383e-01    1.152e-01    0.000e+00    0.000e+00    3.181e-02    5.376e-02     0.000e+00     1.447e-01   -8.818e-03     0.000e+00     0.000e+00            2.131e+02            8.157e+06           -1.000e+00            2.555e-02            0.000e+00       2.336e+02       8.940e+06       1.000e+00       8.960e-02       0.000e+00    5.971e-04    1.658e-04    1.644e-04    3.175e-03    2.685e-02    8.499e-04   -2.112e-01      1041618    4.090e-01      1063795   -1.833e-01       972319    1.878e-01      1020683   -2.071e-01      1029862    2.491e-01      1023562   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.713e+00      1035694    6.205e+00      1046565   -6.077e+00      1039244    6.103e+00      1028047   -5.908e+00       955477    9.128e+00      1018954   -7.667e+01       986216    1.710e+03      1045618   -1.749e-03   -2.516e-07   -1.810e-04   -6.873e-09   -9.924e-03   -1.530e-06    1.764e-03   -2.989e-07   -2.057e-04    8.032e-09    1.478e-03   -5.625e-07
    4.092e+01    5.860e-02    8.619e-03    1.471e-01    1.385e-01    1.153e-01    0.000e+00    0.000e+00    3.181e-02    5.384e-02     0.000e+00     1.448e-01   -8.827e-03     0.000e+00     0.000e+00            2.133e+02            8.165e+06           -1.000e+00            2.557e-02            0.000e+00       2.338e+02       8.948e+06       1.000e+00       8.970e-02       0.000e+00    5.972e-04    1.667e-04    1.664e-04    3.176e-03    2.685e-02    8.488e-04   -2.001e-01      1035952    4.175e-01      1063795   -1.940e-01      1028333    2.084e-01      1047539   -2.088e-01      1028532    1.871e-01       992869   -3.036e+00         7487    3.180e+00         8895   -3.671e+00         8127    1.069e+00         9663   -1.099e+00         7365    1.161e+00         8901   -6.236e+00      1039757    5.983e+00      1038142   -5.610e+00      1023314    5.859e+00      1023292   -5.708e+00       979386    1.003e+01      1037249   -7.541e+01       985802    1.699e+03      1045618   -1.751e-03   -2.015e-07   -1.810e-04   -9.028e-09   -9.940e-03   -1.491e-06    1.767e-03   -3.175e-07   -2.058e-04    8.192e-09    1.483e-03   -5.123e-07
    4.098e+01    5.864e-02    8.631e-03    1.472e-01    1.386e-01    1.154e-01    0.000e+00    0.000e+00    3.181e-02    5.391e-02     0.000e+00     1.450e-01   -8.837e-03     0.000e+00     0.000e+00            2.135e+02            8.173e+06           -1.000e+00            2.559e-02            0.000e+00       2.340e+02       8.957e+06       1.000e+00       8.980e-02       0.000e+00    5.968e-04    1.675e-04    1.666e-04    3.176e-03    2.685e-02    8.488e-04   -2.370e-01       960689    3.985e-01      1057782   -2.076e-01       973244    2.045e-01      1029538   -1.947e-01       963602    2.096e-01      1018738   -3.036e+00         7487    3.180e+00         8895   -3.672e+00         8127    1.068e+00         9663   -1.099e+00         8889    1.160e+00         8901   -6.357e+00      1043602    6.216e+00      1047114   -5.984e+00      1020592    6.618e+00      1028531   -5.820e+00       971354    1.062e+01      1028652   -8.726e+01       987540    1.717e+03      1033842   -1.753e-03   -2.165e-07   -1.811e-04   -8.914e-09   -9.954e-03   -1.524e-06    1.770e-03   -1.987e-07   -2.059e-04    6.343e-09    1.488e-03   -5.089e-07
